,ano,uf,cod,nome_mun,cultura,seguradora,sinistro,apolices,valor_segurado,premios,subvencao,indenizacoes,sinistralidade,taxa,sinistro2
1900,2017,PR,41,bom_sucesso,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,231572.25,11172.86,4469.14,0.0,0.0,0.0482478362584463,False
1901,2017,PR,41,bom_sucesso,Soja,Fairfax,SEM REGISTRO DE SINISTRO,3,208958.26,13408.04,5831.12,0.0,0.0,0.0647333084262555,False
1902,2017,PR,41,bom_sucesso,Soja,Mapfre,SEM REGISTRO DE SINISTRO,1,423548.4,21636.67,9736.5,0.0,0.0,0.0510842916653681,False
1903,2017,PR,41,bom_sucesso,Soja,Sancor,SEM REGISTRO DE SINISTRO,12,3019359.68,176798.89,79559.52,0.0,0.0,0.0573999868167668,False
1904,2017,PR,41,bom_sucesso,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,2,271735.75,15285.14,6878.31,0.0,0.0,0.0562500097312486,False
1905,2017,PR,41,bom_sucesso,Trigo,Sancor,SEM REGISTRO DE SINISTRO,1,10409.98,1717.64,772.94,0.0,0.0,0.16499935638685198,False
1906,2017,PR,41,bom_sucesso,Trigo,Swiss Re,SECA,1,100481.45,15291.65,6881.24,61592.5,4.02785180147335,0.15218381104174,True
1907,2017,PR,41,bom_sucesso_do_sul,Feijão,Aliança do Brasil,CHUVA EXCESSIVA,3,159939.49,12795.15,5757.8,100121.19,7.8249328847258495,0.0799999286660211,True
1908,2017,PR,41,bom_sucesso_do_sul,Feijão,Aliança do Brasil,GEADA,1,65268.44,5221.47,2349.66,38952.22,7.46001030361182,0.0799999203290288,True
1909,2017,PR,41,bom_sucesso_do_sul,Feijão,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,172805.0,13824.39,6220.98,0.0,0.0,0.0799999404037124,False
1910,2017,PR,41,bom_sucesso_do_sul,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,7,1544106.2,80058.51,32023.39,0.0,0.0,0.0518477974003058,False
1911,2017,PR,41,bom_sucesso_do_sul,Milho 1ª safra,Swiss Re,SEM REGISTRO DE SINISTRO,1,58879.0,5401.81,2430.81,0.0,0.0,0.0917442551673772,False
1912,2017,PR,41,bom_sucesso_do_sul,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,16,2414715.69,116970.15,51696.8,0.0,0.0,0.0483966961584639,False
1913,2017,PR,41,bom_sucesso_do_sul,Soja,Sancor,SEM REGISTRO DE SINISTRO,1,445077.75,35628.49,14251.4,0.0,0.0,0.0800500362015401,False
1914,2017,PR,41,bom_sucesso_do_sul,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,2,304327.5,17056.5,7675.42,0.0,0.0,0.0560465325126974,False
1915,2017,PR,41,borrazopolis,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,281540.0,33784.8,15203.16,0.0,0.0,0.12,False
1916,2017,PR,41,borrazopolis,Milho 2ª safra,Allianz,SECA,1,73482.72,12074.73,5433.62,2337.21,0.19356209207162398,0.164320672941883,True
1917,2017,PR,41,borrazopolis,Milho 2ª safra,Allianz,SEM REGISTRO DE SINISTRO,1,35966.58,5130.51,2308.72,0.0,0.0,0.142646590251283,False
1918,2017,PR,41,borrazopolis,Milho 2ª safra,Essor,SEM REGISTRO DE SINISTRO,1,28193.0,5920.32,2089.53,0.0,0.0,0.20999255134253197,False
1919,2017,PR,41,borrazopolis,Milho 2ª safra,Fairfax,SEM REGISTRO DE SINISTRO,1,12369.0,1793.51,807.08,0.0,0.0,0.14500040423639698,False
1920,2017,PR,41,borrazopolis,Milho 2ª safra,Sancor,CHUVA EXCESSIVA,1,15124.98,2238.5,1007.33,2664.11,1.19013178467724,0.148000195702738,True
1921,2017,PR,41,borrazopolis,Milho 2ª safra,Sancor,SEM REGISTRO DE SINISTRO,27,1364748.82,186694.24,84012.44,0.0,0.0,0.137038531020963,False
1922,2017,PR,41,borrazopolis,Milho 2ª safra,Swiss Re,SEM REGISTRO DE SINISTRO,11,664701.37,77427.59,34617.86,0.0,0.0,0.11669411222017899,False
1923,2017,PR,41,borrazopolis,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,330769.63,15527.64,6211.06,0.0,0.0,0.0469439712466952,False
1924,2017,PR,41,borrazopolis,Soja,Allianz,SEM REGISTRO DE SINISTRO,4,454441.75,26291.68,11266.38,0.0,0.0,0.0577860069862125,False
1925,2017,PR,41,borrazopolis,Soja,Fairfax,SEM REGISTRO DE SINISTRO,7,581758.5,28078.39,12635.28,0.0,0.0,0.0498571481938386,False
1926,2017,PR,41,borrazopolis,Soja,Sancor,INUNDAÇÃO/TROMBA D´ÁGUA,1,225426.84,13976.47,6289.41,10941.06,0.782819982441918,0.0620000262612917,True
1927,2017,PR,41,borrazopolis,Soja,Sancor,SEM REGISTRO DE SINISTRO,16,2182144.6,135377.71,60919.97,0.0,0.0,0.0620750235658488,False
1928,2017,PR,41,borrazopolis,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,14,2243353.68,123994.51,55797.53,0.0,0.0,0.0588411094954545,False
1929,2017,PR,41,borrazopolis,Trigo,Aliança do Brasil,SECA,2,63333.0,10133.28,4559.97,28387.14,2.8013772440907596,0.16,True
1930,2017,PR,41,borrazopolis,Trigo,Aliança do Brasil,SEM REGISTRO DE SINISTRO,4,688715.78,110194.52,49587.51,0.0,0.0,0.159999995922544,False
1931,2017,PR,41,borrazopolis,Trigo,Allianz,SEM REGISTRO DE SINISTRO,3,38798.25,7581.6,3164.76,0.0,0.0,0.202278154687154,False
1932,2017,PR,41,borrazopolis,Trigo,Sancor,SECA,1,12273.96,2025.21,911.34,6626.79,3.27214955486098,0.165000537723766,True
1933,2017,PR,41,borrazopolis,Trigo,Sancor,SEM REGISTRO DE SINISTRO,11,386621.67,63792.58,28706.64,0.0,0.0,0.16500003013693,False
1934,2017,PR,41,borrazopolis,Trigo,Swiss Re,SECA,2,97781.31,15230.88,6853.89,19004.14,1.24773749120208,0.155764745839466,True
1935,2017,PR,41,borrazopolis,Trigo,Swiss Re,SEM REGISTRO DE SINISTRO,2,126203.13,19658.0,8846.1,0.0,0.0,0.15576476519191298,False
1936,2017,PR,41,borrazopolis,Uva,Mapfre,SEM REGISTRO DE SINISTRO,1,30000.0,3217.8,1448.01,0.0,0.0,0.10726,False
1937,2017,PR,41,braganey,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,114807.47,13776.89,6199.6,0.0,0.0,0.119999939109195,False
1938,2017,PR,41,braganey,Milho 2ª safra,Essor,SEM REGISTRO DE SINISTRO,3,174706.65,32718.68,11509.42,0.0,0.0,0.19366159528835997,False
1939,2017,PR,41,braganey,Milho 2ª safra,Sancor,CHUVA EXCESSIVA,1,30294.0,4468.37,2010.77,3087.0,0.690855949708731,0.14750016504918498,True
1940,2017,PR,41,braganey,Milho 2ª safra,Sancor,INUNDAÇÃO/TROMBA D´ÁGUA,3,301331.77,46305.66,20837.55,78526.1,1.69582077007433,0.15367000920776802,True
1941,2017,PR,41,braganey,Milho 2ª safra,Sancor,SEM REGISTRO DE SINISTRO,24,2152769.85,312039.92,140417.98,0.0,0.0,0.149238759720462,False
1942,2017,PR,41,braganey,Milho 2ª safra,Swiss Re,SEM REGISTRO DE SINISTRO,12,795083.56,107992.4,48596.56,0.0,0.0,0.135958355553391,False
1943,2017,PR,41,braganey,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,1038802.76,60182.8,24073.12,0.0,0.0,0.0579347709279607,False
1944,2017,PR,41,braganey,Soja,Fairfax,SEM REGISTRO DE SINISTRO,1,74072.88,5466.58,2186.63,0.0,0.0,0.0738000196563169,False
1945,2017,PR,41,braganey,Soja,Mapfre,SEM REGISTRO DE SINISTRO,3,610666.5,36259.73,16316.87,0.0,0.0,0.0593772906860237,False
1946,2017,PR,41,braganey,Soja,Sancor,CHUVA EXCESSIVA,1,196950.61,14436.5,5774.6,4819.41,0.333835070827417,0.07330010300552,True
1947,2017,PR,41,braganey,Soja,Sancor,SEM REGISTRO DE SINISTRO,22,3465533.95,227962.83,99338.83,0.0,0.0,0.067790917220115,False
1948,2017,PR,41,braganey,Soja,Swiss Re,CHUVA EXCESSIVA,1,163312.11,10901.08,4905.49,44450.25,4.077600568017109,0.0667499795330548,True
1949,2017,PR,41,braganey,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,7,732552.55,44957.4,20230.82,0.0,0.0,0.0605178768349971,False
1950,2017,PR,41,braganey,Trigo,Allianz,SEM REGISTRO DE SINISTRO,2,19188.61,4192.09,1886.42,0.0,0.0,0.218467586458159,False
1951,2017,PR,41,braganey,Trigo,Essor,GEADA,4,95690.0,15702.73,5495.96,43115.24,2.74571619075154,0.164099936545785,True
1952,2017,PR,41,braganey,Trigo,Sancor,CHUVA EXCESSIVA,1,153591.65,20734.88,9330.7,33820.87,1.6311099943669798,0.13500004720308698,True
1953,2017,PR,41,braganey,Trigo,Sancor,GEADA,2,221887.14,34067.29,15330.28,150629.42,4.42152633802102,0.15000009128446398,True
1954,2017,PR,41,braganey,Trigo,Sancor,INUNDAÇÃO/TROMBA D´ÁGUA,1,88233.51,11911.52,5360.18,42266.82,3.54839852512526,0.134999956365784,True
1955,2017,PR,41,braganey,Trigo,Sancor,SEM REGISTRO DE SINISTRO,1,113431.5,15313.26,6890.97,0.0,0.0,0.13500006611919999,False
1956,2017,PR,41,braganey,Trigo,Swiss Re,SEM REGISTRO DE SINISTRO,4,164713.71,25469.86,10456.59,0.0,0.0,0.155062546257928,False
1957,2017,PR,41,assis_chateaubriand,Soja,Fairfax,SEM REGISTRO DE SINISTRO,1,296769.2,14482.34,5792.94,0.0,0.0,0.0488000102436506,False
1958,2017,PR,41,brasilandia_do_sul,Milho 2ª safra,Aliança do Brasil,CHUVA EXCESSIVA,1,331650.0,39798.0,17909.1,35652.38,0.895833458967787,0.12,True
1959,2017,PR,41,brasilandia_do_sul,Milho 2ª safra,Aliança do Brasil,VENTOS FORTES/FRIOS,1,295566.05,35467.92,15960.56,172698.22,4.869138646980139,0.119999979699969,True
1960,2017,PR,41,brasilandia_do_sul,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,5,676230.27,81147.6,36516.42,0.0,0.0,0.11999992036217401,False
1961,2017,PR,41,brasilandia_do_sul,Milho 2ª safra,Sancor,CHUVA EXCESSIVA,3,218150.4,32286.26,14528.82,69791.71,2.1616535950587,0.148000045502555,True
1962,2017,PR,41,brasilandia_do_sul,Milho 2ª safra,Sancor,VENTOS FORTES/FRIOS,2,60298.33,8924.14,4015.86,11539.36,1.29305008661899,0.14799978705878303,True
1963,2017,PR,41,brasilandia_do_sul,Milho 2ª safra,Sancor,SEM REGISTRO DE SINISTRO,9,1084448.09,159641.62,71838.73,0.0,0.0,0.146355604354349,False
1964,2017,PR,41,brasilandia_do_sul,Milho 2ª safra,Swiss Re,SEM REGISTRO DE SINISTRO,13,1834745.45,244799.78,110159.88,0.0,0.0,0.13897493061580898,False
1965,2017,PR,41,brasilandia_do_sul,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,18,5673623.29,462537.19,185014.88,0.0,0.0,0.0851961902178029,False
1966,2017,PR,41,brasilandia_do_sul,Soja,Fairfax,SEM REGISTRO DE SINISTRO,2,460865.1,35650.41,16042.69,0.0,0.0,0.0789499460709998,False
1967,2017,PR,41,brasilandia_do_sul,Soja,Sancor,CHUVA EXCESSIVA,2,676762.32,39841.57,17928.7,76387.82,1.91728940400692,0.0668999555436605,True
1968,2017,PR,41,brasilandia_do_sul,Soja,Sancor,SEM REGISTRO DE SINISTRO,25,4561551.86,298295.62,130579.57,0.0,0.0,0.0654279954113702,False
1969,2017,PR,41,brasilandia_do_sul,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,10,1899805.01,109363.68,49213.67,0.0,0.0,0.0563199665779552,False
1970,2017,PR,41,cafeara,Soja,Allianz,SECA,1,46744.19,2725.52,1226.47,806.43,0.295881152954299,0.0583071393471574,True
1971,2017,PR,41,cafeara,Soja,Allianz,SEM REGISTRO DE SINISTRO,7,337328.15,19668.72,8850.85,0.0,0.0,0.0583070966443606,False
1972,2017,PR,41,cafeara,Soja,Fairfax,SEM REGISTRO DE SINISTRO,2,95002.9,7685.73,3458.58,0.0,0.0,0.0808999497301501,False
1973,2017,PR,41,cafeara,Soja,Mapfre,SEM REGISTRO DE SINISTRO,1,116160.0,7249.1,3262.09,0.0,0.0,0.0624061639118457,False
1974,2017,PR,41,cafeara,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,8,634552.81,36626.68,16482.0,0.0,0.0,0.0598932640966597,False
1975,2017,PR,41,cafelandia,Milho 1ª safra,Allianz,SEM REGISTRO DE SINISTRO,1,35618.58,2039.67,917.84,0.0,0.0,0.0572642143510494,False
1976,2017,PR,41,cafelandia,Milho 2ª safra,Sancor,CHUVA EXCESSIVA,1,36198.66,5357.4,2410.83,13652.11,2.54827154963228,0.14799995358944198,True
1977,2017,PR,41,cafelandia,Milho 2ª safra,Sancor,VENTOS FORTES/FRIOS,2,89527.14,13250.01,5962.51,10550.59,0.796270342437478,0.147999917184995,True
1978,2017,PR,41,cafelandia,Milho 2ª safra,Sancor,SEM REGISTRO DE SINISTRO,40,3315890.8,484487.75,218019.47,0.0,0.0,0.14370002796230302,False
1979,2017,PR,41,cafelandia,Milho 2ª safra,Swiss Re,SEM REGISTRO DE SINISTRO,4,380765.1,41766.18,18372.35,0.0,0.0,0.114748662781596,False
1980,2017,PR,41,cafelandia,Soja,Aliança do Brasil,GRANIZO,3,498681.92,34257.27,13702.91,213136.82,6.2216522215576395,0.0686956210449895,True
1981,2017,PR,41,cafelandia,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,9,1707832.41,112934.49,46354.48,0.0,0.0,0.0651086330524507,False
1982,2017,PR,41,cafelandia,Soja,Allianz,GRANIZO,1,99156.06,7721.84,3474.82,9105.24,1.17915419122903,0.0778756235372805,True
1983,2017,PR,41,cafelandia,Soja,Essor,GRANIZO,1,408302.61,28377.02,12769.66,81660.52,2.87769892680768,0.0694999720917777,True
1984,2017,PR,41,cafelandia,Soja,Essor,SEM REGISTRO DE SINISTRO,1,40000.0,1472.0,515.2,0.0,0.0,0.0368,False
1985,2017,PR,41,cafelandia,Soja,Fairfax,SEM REGISTRO DE SINISTRO,2,275555.3,13915.54,5566.22,0.0,0.0,0.0504999897173626,False
1986,2017,PR,41,cafelandia,Soja,Sancor,GRANIZO,2,545643.57,31101.69,13995.76,59644.33,1.91771990525274,0.0570000074444324,True
1987,2017,PR,41,cafelandia,Soja,Sancor,INUNDAÇÃO/TROMBA D´ÁGUA,1,66036.08,4840.44,1936.18,13207.22,2.72851641586302,0.0732999293719433,True
1988,2017,PR,41,cafelandia,Soja,Sancor,SEM REGISTRO DE SINISTRO,26,3793962.77,220913.54,97361.86,0.0,0.0,0.0579807818263132,False
1989,2017,PR,41,cafelandia,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,2,303696.0,20093.81,8446.59,0.0,0.0,0.0655978296111132,False
1990,2017,PR,41,cafelandia,Trigo,Allianz,SEM REGISTRO DE SINISTRO,1,188048.0,27050.79,12172.85,0.0,0.0,0.14385045307581001,False
1991,2017,PR,41,cafelandia,Trigo,Essor,GEADA,1,47432.0,7076.85,2476.9,29687.69,4.19504299229177,0.149199907235622,True
1992,2017,PR,41,cafelandia,Trigo,Essor,SEM REGISTRO DE SINISTRO,1,54208.0,8087.84,2830.74,0.0,0.0,0.149200118063754,False
1993,2017,PR,41,cafelandia,Trigo,Sancor,GEADA,5,252366.98,36374.08,16368.34,197804.46,5.4380608389270595,0.158999761112663,True
1994,2017,PR,41,cafelandia,Trigo,Sancor,SEM REGISTRO DE SINISTRO,3,43568.29,7188.77,3234.94,0.0,0.0,0.165000023700788,False
1995,2017,PR,41,cafezal_do_sul,Milho 2ª safra,Swiss Re,SEM REGISTRO DE SINISTRO,1,147289.0,18010.88,8104.9,0.0,0.0,0.12228258729436699,False
1996,2017,PR,41,cafezal_do_sul,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,3,1053145.96,69942.62,27977.06,0.0,0.0,0.0664130357628621,False
1997,2017,PR,41,cafezal_do_sul,Soja,Fairfax,SEM REGISTRO DE SINISTRO,3,465396.93,47610.11,19044.04,0.0,0.0,0.10230001148379901,False
1998,2017,PR,41,cafezal_do_sul,Soja,Sancor,SEM REGISTRO DE SINISTRO,6,725887.5,53752.16,24188.47,0.0,0.0,0.0730000470801818,False
1999,2017,PR,41,cafezal_do_sul,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,10,1451124.18,113319.97,50993.98,0.0,0.0,0.0783467350709482,False
2000,2017,PR,41,california,Milho 1ª safra,Allianz,SEM REGISTRO DE SINISTRO,1,24152.93,1645.67,740.54,0.0,0.0,0.0681354187669985,False
2001,2017,PR,41,california,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,220062.7,26407.52,11883.38,0.0,0.0,0.119999981823362,False
2002,2017,PR,41,california,Milho 2ª safra,Swiss Re,SEM REGISTRO DE SINISTRO,1,83560.28,10764.53,4844.04,0.0,0.0,0.128823527159076,False
2003,2017,PR,41,california,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,201139.63,13620.65,5448.26,0.0,0.0,0.0677173861759614,False
2004,2017,PR,41,california,Soja,Allianz,SEM REGISTRO DE SINISTRO,2,103346.49,6025.71,2711.55,0.0,0.0,0.0583054950883894,False
2005,2017,PR,41,california,Soja,Essor,SEM REGISTRO DE SINISTRO,3,139185.61,13542.78,6094.25,0.0,0.0,0.0973001509484136,False
2006,2017,PR,41,california,Soja,Fairfax,SEM REGISTRO DE SINISTRO,7,1114938.39,63847.77,28731.5,0.0,0.0,0.0593856944944756,False
2007,2017,PR,41,california,Soja,Sancor,CHUVA EXCESSIVA,1,368171.52,21856.74,9835.53,13806.43,0.6316783747256,0.0593656456642817,True
2008,2017,PR,41,california,Soja,Sancor,SEM REGISTRO DE SINISTRO,7,787212.1,43059.68,19376.86,0.0,0.0,0.0561570404586207,False
2009,2017,PR,41,california,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,11,1329780.4,67003.17,30151.43,0.0,0.0,0.0505221247123777,False
2010,2017,PR,41,california,Tomate,Porto Seguro,SEM REGISTRO DE SINISTRO,1,15030.0,1562.0,702.9,0.0,0.0,0.10392548236859599,False
2011,2017,PR,41,california,Trigo,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,43194.38,6911.1,3109.99,0.0,0.0,0.159999981479072,False
2012,2017,PR,41,california,Trigo,Allianz,SEM REGISTRO DE SINISTRO,2,42843.85,9639.06,3855.6,0.0,0.0,0.22498117905904397,False
2013,2017,PR,41,california,Trigo,Essor,SEM REGISTRO DE SINISTRO,7,256378.47,33585.58,15113.52,0.0,0.0,0.130999981296269,False
2014,2017,PR,41,california,Trigo,Mapfre,SEM REGISTRO DE SINISTRO,1,130075.0,17955.08,6284.27,0.0,0.0,0.138036363636364,False
2015,2017,PR,41,california,Trigo,Sancor,SEM REGISTRO DE SINISTRO,6,418427.19,66006.95,28843.01,0.0,0.0,0.150833265554217,False
2016,2017,PR,41,california,Trigo,Swiss Re,SEM REGISTRO DE SINISTRO,6,312470.01,36267.14,13799.22,0.0,0.0,0.129702244859569,False
2017,2017,PR,41,cambara,Cana-de-açúcar,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,105007.12,2168.62,975.87,0.0,0.0,0.0206521233988705,False
2018,2017,PR,41,cambara,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,221691.57,26602.98,11971.34,0.0,0.0,0.11999994295877099,False
2019,2017,PR,41,cambara,Milho 2ª safra,Allianz,SEM REGISTRO DE SINISTRO,43,2065180.73,345125.51,155306.08,0.0,0.0,0.166944139398039,False
2020,2017,PR,41,cambara,Milho 2ª safra,Essor,CHUVA EXCESSIVA,1,92588.82,7420.33,1230.9,5413.9,0.729603669917645,0.0801428293394386,True
2021,2017,PR,41,cambara,Milho 2ª safra,Essor,SEM REGISTRO DE SINISTRO,11,428956.98,96325.91,34279.92,0.0,0.0,0.22641663303114604,False
2022,2017,PR,41,cambara,Milho 2ª safra,Fairfax,SECA,1,39697.55,6351.61,2858.22,13407.35,2.11085850674081,0.16000005038094298,True
2023,2017,PR,41,cambara,Milho 2ª safra,Fairfax,SEM REGISTRO DE SINISTRO,9,494438.71,79110.18,35599.58,0.0,0.0,0.15999995899773997,False
2024,2017,PR,41,cambara,Milho 2ª safra,Sancor,SECA,1,62586.52,9262.8,4168.26,12456.09,1.34474349008939,0.147999920749708,True
2025,2017,PR,41,cambara,Milho 2ª safra,Sancor,SEM REGISTRO DE SINISTRO,33,1938972.28,286977.95,129140.12,0.0,0.0,0.14800111468113097,False
2026,2017,PR,41,cambara,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,427261.66,27214.7,10885.88,0.0,0.0,0.0636956267245528,False
2027,2017,PR,41,cambara,Soja,Allianz,CHUVA EXCESSIVA,3,221430.0,17156.4,7720.35,93542.85,5.452358886479679,0.077573285300558,True
2028,2017,PR,41,cambara,Soja,Allianz,SECA,1,23481.02,1369.09,616.08,6124.04,4.47307335529439,0.0583062405295852,True
2029,2017,PR,41,cambara,Soja,Allianz,SEM REGISTRO DE SINISTRO,60,3525284.21,227210.49,102244.12,0.0,0.0,0.0657888150836765,False
2030,2017,PR,41,cambara,Soja,Essor,SEM REGISTRO DE SINISTRO,2,90628.81,8238.16,3707.17,0.0,0.0,0.0909000115124468,False
2031,2017,PR,41,cambara,Soja,Fairfax,SEM REGISTRO DE SINISTRO,8,607851.98,39226.22,17651.81,0.0,0.0,0.0634375071776882,False
2032,2017,PR,41,cambara,Soja,Sancor,SEM REGISTRO DE SINISTRO,10,1495514.76,98729.01,44428.04,0.0,0.0,0.0658950251484045,False
2033,2017,PR,41,cambara,Trigo,Essor,SEM REGISTRO DE SINISTRO,1,141907.34,26252.86,11813.79,0.0,0.0,0.18500001479838896,False
2034,2017,PR,41,cambara,Trigo,Tokio Marine,SEM REGISTRO DE SINISTRO,1,36000.0,5734.74,2580.61,0.0,0.0,0.15929833333333301,False
2035,2017,PR,41,cambe,Café,Swiss Re,SEM REGISTRO DE SINISTRO,1,319247.5,11860.04,5337.02,0.0,0.0,0.0371499855128075,False
2036,2017,PR,41,cambe,Milho 1ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,409450.5,32052.64,14316.02,0.0,0.0,0.0726629099892221,False
2037,2017,PR,41,cambe,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,6,1112164.0,133459.68,60056.85,0.0,0.0,0.12,False
2038,2017,PR,41,cambe,Milho 2ª safra,Allianz,SEM REGISTRO DE SINISTRO,27,2357789.6,383692.23,172661.24,0.0,0.0,0.161851081452545,False
2039,2017,PR,41,cambe,Milho 2ª safra,Essor,SEM REGISTRO DE SINISTRO,13,847535.03,118474.04,41090.11,0.0,0.0,0.14260484963799402,False
2040,2017,PR,41,cambe,Milho 2ª safra,Fairfax,SEM REGISTRO DE SINISTRO,2,230785.91,35771.82,16097.32,0.0,0.0,0.155000020044674,False
2041,2017,PR,41,cambe,Milho 2ª safra,Sancor,SEM REGISTRO DE SINISTRO,7,1244576.37,184197.34,82888.81,0.0,0.0,0.14800004309365303,False
2042,2017,PR,41,cambe,Milho 2ª safra,Swiss Re,SECA,1,56267.9,6871.72,3092.27,8944.32,1.3016129877236,0.122125048206882,True
2043,2017,PR,41,cambe,Milho 2ª safra,Swiss Re,SEM REGISTRO DE SINISTRO,25,2430646.87,304162.49,136873.11,0.0,0.0,0.12450084060801599,False
2044,2017,PR,41,cambe,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,28,6283200.75,421774.23,168709.66,0.0,0.0,0.06944037847615801,False
2045,2017,PR,41,cambe,Soja,Allianz,SEM REGISTRO DE SINISTRO,6,499780.72,34059.27,13842.47,0.0,0.0,0.0679567461917993,False
2046,2017,PR,41,cambe,Soja,Essor,SEM REGISTRO DE SINISTRO,7,465257.47,31947.45,14376.36,0.0,0.0,0.0680856591480522,False
2047,2017,PR,41,cambe,Soja,Excelsior,SEM REGISTRO DE SINISTRO,1,201561.36,10723.06,4825.38,0.0,0.0,0.0531999784085601,False
2048,2017,PR,41,cambe,Soja,Fairfax,SEM REGISTRO DE SINISTRO,6,904008.45,67008.22,26946.0,0.0,0.0,0.0726000147096552,False
2049,2017,PR,41,cambe,Soja,Sancor,SEM REGISTRO DE SINISTRO,7,1079157.26,67590.96,30415.93,0.0,0.0,0.0626105568123595,False
2050,2017,PR,41,cambe,Soja,Swiss Re,SEM REGISTRO DE SINISTRO,41,3294544.41,150037.99,67517.06,0.0,0.0,0.0453271794625937,False
2051,2017,PR,41,cambe,Trigo,Allianz,SEM REGISTRO DE SINISTRO,2,157816.0,25608.36,11523.74,0.0,0.0,0.16675110342478,False
2052,2017,PR,41,cambe,Trigo,Essor,SEM REGISTRO DE SINISTRO,3,58228.6,9388.55,4045.96,0.0,0.0,0.158966633196677,False
2053,2017,PR,41,cambe,Trigo,Sancor,SECA,1,53256.65,8787.34,3954.3,4427.64,0.503865788736978,0.164999863866766,True
2054,2017,PR,41,cambe,Trigo,Sancor,SEM REGISTRO DE SINISTRO,1,68008.55,11221.41,5049.63,0.0,0.0,0.164999988971975,False
2055,2017,PR,41,cambe,Trigo,Swiss Re,SEM REGISTRO DE SINISTRO,3,84805.48,13272.05,5972.42,0.0,0.0,0.156499828563665,False
2056,2017,PR,41,cambe,Trigo,Tokio Marine,SEM REGISTRO DE SINISTRO,1,72588.0,11563.22,5203.42,0.0,0.0,0.15929933322312198,False
2057,2017,PR,41,cambira,Café,Swiss Re,SEM REGISTRO DE SINISTRO,2,117165.16,4018.1,1808.15,0.0,0.0,0.0350860975461431,False
2058,2017,PR,41,cambira,Cana-de-açúcar,Aliança do Brasil,SEM REGISTRO DE SINISTRO,1,83134.8,1292.2,581.49,0.0,0.0,0.0155434306692264,False
2059,2017,PR,41,cambira,Milho 1ª safra,Sancor,SEM REGISTRO DE SINISTRO,1,175295.12,10895.88,4903.15,0.0,0.0,0.0621573492747545,False
2060,2017,PR,41,cambira,Milho 2ª safra,Aliança do Brasil,SEM REGISTRO DE SINISTRO,4,269327.53,32319.29,14543.68,0.0,0.0,0.119999951315166,False
2061,2017,PR,41,cambira,Milho 2ª safra,Allianz,SEM REGISTRO DE SINISTRO,1,98210.0,16138.03,7262.1,0.0,0.0,0.16432165767233498,False
2062,2017,PR,41,cambira,Milho 2ª safra,Essor,SEM REGISTRO DE SINISTRO,1,36445.8,6956.31,2455.17,0.0,0.0,0.19086726042507,False
2063,2017,PR,41,cambira,Milho 2ª safra,Excelsior,SEM REGISTRO DE SINISTRO,1,14385.44,2330.44,1048.7,0.0,0.0,0.16199991102114403,False
2064,2017,PR,41,cambira,Milho 2ª safra,Fairfax,SEM REGISTRO DE SINISTRO,5,287354.95,45976.79,20689.55,0.0,0.0,0.16000000751671697,False
2065,2017,PR,41,cambira,Milho 2ª safra,Sancor,SEM REGISTRO DE SINISTRO,6,262647.84,38871.89,17492.35,0.0,0.0,0.148000045771302,False
2066,2017,PR,41,cambira,Milho 2ª safra,Swiss Re,SEM REGISTRO DE SINISTRO,10,343941.99,44421.0,19989.46,0.0,0.0,0.129332505257516,False
2067,2017,PR,41,cambira,Soja,Aliança do Brasil,SEM REGISTRO DE SINISTRO,2,174615.55,11824.5,4729.8,0.0,0.0,0.0677172871370381,False
