ibge7,mun,nome_meso,algodao_arb,algodao_herb,banana,batata,cafe_arab,cana,feijao,laranja,limao,manga,milho,soja,sorgo,tangerina,tomate,trigo,leite,ovos,mel
1101476,Primavera de Rondônia,Leste Rondoniense,0,0,384,0,0,2640,31,13,1,0,264,0,0,2,70,0,4256,321,410
1101484,São Felipe D'Oeste,Leste Rondoniense,0,0,1151,0,0,3900,27,60,10,0,2580,1276,0,0,100,0,8025,111,1500
1101492,São Francisco do Guaporé,Madeira-Guaporé,0,0,497,0,0,0,0,0,1,0,1000,2100,0,0,0,0,32444,230,150
1101500,Seringueiras,Leste Rondoniense,0,0,171,0,0,0,0,0,64,0,2760,9000,0,0,0,0,17402,173,915
1101559,Teixeirópolis,Leste Rondoniense,0,0,482,0,0,250,0,0,0,0,285,0,0,0,80,0,15615,90,0
1101609,Theobroma,Leste Rondoniense,0,0,1200,0,0,0,43,0,0,0,4834,1650,0,0,0,0,35055,176,1895
1101708,Urupá,Leste Rondoniense,0,0,426,0,0,230,0,0,5,0,529,0,0,0,11,0,34247,293,160
1101757,Vale do Anari,Leste Rondoniense,0,0,765,0,0,1498,13,6,56,0,999,150,0,2,9,0,18240,150,480
1101807,Vale do Paraíso,Leste Rondoniense,0,0,362,0,0,225,5,8,0,0,180,0,0,0,35,0,23902,140,213
1200013,Acrelândia,Vale do Acre,0,0,21000,0,0,560,208,1050,640,0,3120,0,0,182,0,0,6182,121,11
1200054,Assis Brasil,Vale do Acre,0,0,3335,0,0,672,196,75,51,0,1200,0,0,28,0,0,439,65,0
1200104,Brasiléia,Vale do Acre,0,0,2090,0,0,450,301,154,112,0,4595,0,0,75,0,0,3466,142,0
1200138,Bujari,Vale do Acre,0,0,3460,0,0,1960,145,448,765,0,4000,0,0,104,0,0,1149,69,1500
1200179,Capixaba,Vale do Acre,0,0,3603,0,0,1450,95,280,240,0,8058,81,0,65,0,0,3198,113,200
1200203,Cruzeiro do Sul,Vale do Juruá,0,0,2400,0,0,1500,293,256,64,0,1715,0,0,128,0,0,962,618,345
1200252,Epitaciolândia,Vale do Acre,0,0,3335,0,0,420,132,96,80,0,4610,0,0,45,0,0,3405,118,720
1200302,Feijó,Vale do Juruá,0,0,9450,0,0,440,161,360,182,0,6290,0,0,120,0,0,2187,108,0
1200328,Jordão,Vale do Juruá,0,0,1455,0,0,675,18,46,47,0,935,0,0,72,0,0,104,17,0
1200336,Mâncio Lima,Vale do Juruá,0,0,850,0,0,660,312,80,105,0,880,0,0,74,0,0,287,131,106
1200344,Manoel Urbano,Vale do Acre,0,0,3204,0,0,450,104,126,256,0,1360,0,0,70,0,0,427,32,0
1200351,Marechal Thaumaturgo,Vale do Juruá,0,0,1595,0,0,1064,290,91,45,0,1020,0,0,44,0,0,152,36,1029
1200385,Plácido de Castro,Vale do Acre,0,0,6250,0,0,420,33,2100,1204,0,2990,0,0,560,0,0,4821,322,1314
1200393,Porto Walter,Vale do Juruá,0,0,1872,0,0,600,168,58,30,0,580,0,0,44,0,0,120,24,0
1200401,Rio Branco,Vale do Acre,0,0,5040,0,0,1500,180,532,375,0,8270,180,0,156,0,0,3020,659,50
1200427,Rodrigues Alves,Vale do Juruá,0,0,850,0,0,560,270,112,225,0,920,0,0,84,0,0,233,48,0
1200435,Santa Rosa do Purus,Vale do Acre,0,0,1485,0,0,300,27,74,112,0,425,0,0,27,0,0,174,10,0
1200450,Senador Guiomard,Vale do Acre,0,0,3840,0,0,2240,75,532,435,0,13500,0,0,420,0,0,4715,2694,185
1200500,Sena Madureira,Vale do Acre,0,0,2970,0,0,840,474,931,480,0,4840,0,0,195,0,0,3182,95,100
1200609,Tarauacá,Vale do Juruá,0,0,12825,0,0,2320,143,353,140,0,6476,0,0,195,0,0,2358,143,0
1200708,Xapuri,Vale do Acre,0,0,1900,0,0,476,200,160,48,0,3200,0,0,78,0,0,3315,93,200
1200807,Porto Acre,Vale do Acre,0,0,10140,0,0,672,82,597,314,0,10260,0,0,196,0,0,2595,86,0
1300029,Alvarães,Centro Amazonense,0,0,360,0,0,0,2,0,0,0,6,0,0,0,0,0,0,21,1034
1300060,Amaturá,Sudoeste Amazonense,0,0,1275,0,0,0,0,27,0,0,63,0,0,0,0,0,7,79,20
1300086,Anamã,Centro Amazonense,0,0,180,0,0,0,0,0,0,0,50,0,0,0,0,0,21,2,0
1300102,Anori,Centro Amazonense,0,0,400,0,0,0,22,0,9,0,90,0,0,0,0,0,41,18,0
1300144,Apuí,Sul Amazonense,0,0,588,0,0,0,4,150,20,0,630,0,0,0,0,0,5500,402,500
1300201,Atalaia do Norte,Sudoeste Amazonense,0,0,2880,0,0,30,15,0,80,0,60,0,0,0,0,0,0,70,155
1300300,Autazes,Centro Amazonense,0,0,2650,0,0,0,0,0,0,0,45,0,0,0,0,0,9508,73,0
1300409,Barcelos,Norte Amazonense,0,0,30,0,4,0,24,44,0,0,0,0,0,0,0,0,1,15,100
1300508,Barreirinha,Centro Amazonense,0,0,600,0,0,0,5,24,11,0,24,0,0,0,0,0,1350,200,1510
1300607,Benjamin Constant,Sudoeste Amazonense,0,0,900,0,0,192,43,68,16,0,16,0,0,8,0,0,7,54,100
1300631,Beruri,Centro Amazonense,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1300680,Boa Vista do Ramos,Centro Amazonense,0,0,750,0,0,0,0,20,0,0,4,0,0,0,0,0,180,41,960
1300706,Boca do Acre,Sul Amazonense,0,0,1200,0,0,0,0,20,5,0,1500,0,0,0,0,0,900,70,0
1300805,Borba,Sul Amazonense,0,0,850,0,0,0,0,120,24,0,30,0,0,0,0,0,71,57,152
1300839,Caapiranga,Centro Amazonense,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,9,54,300
1300904,Canutama,Sul Amazonense,0,0,120,0,0,0,8,0,0,0,216,0,0,0,0,0,60,32,0
1301001,Carauari,Sudoeste Amazonense,0,0,240,0,0,240,3,24,16,0,75,0,0,0,0,0,0,29,0
1301100,Careiro,Centro Amazonense,0,0,2160,0,0,0,0,40,60,0,43,0,0,0,0,0,275,41,0
1301159,Careiro da Várzea,Centro Amazonense,0,0,450,0,0,0,0,620,30,0,0,0,0,0,0,0,8500,44,340
1301209,Coari,Centro Amazonense,0,0,900,0,0,175,15,30,16,0,150,0,0,0,40,0,36,112,400
1301308,Codajás,Centro Amazonense,0,0,500,0,0,550,0,0,42,0,0,0,0,0,0,0,135,34,420
1301407,Eirunepé,Sudoeste Amazonense,0,0,2094,0,0,5392,86,60,8,0,300,0,0,0,0,0,12,90,0
1301506,Envira,Sudoeste Amazonense,0,0,1500,0,0,600,52,6,7,0,540,0,0,0,0,0,90,64,0
1301605,Fonte Boa,Sudoeste Amazonense,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,109,22,0
1301654,Guajará,Sudoeste Amazonense,0,0,75,0,0,0,28,0,0,0,42,0,0,0,0,0,194,52,0
1301704,Humaitá,Sul Amazonense,0,0,2500,0,18,500,45,82,70,0,60,0,0,0,0,0,180,27,5000
1301803,Ipixuna,Sudoeste Amazonense,0,0,152,0,0,600,6,0,0,0,0,0,0,0,0,0,0,7,0
1301852,Iranduba,Centro Amazonense,0,0,5725,0,0,0,0,2240,635,0,240,0,0,75,0,0,504,6058,800
1301902,Itacoatiara,Centro Amazonense,0,0,2062,0,4,0,226,3850,525,0,380,0,0,80,0,0,3722,1116,1800
1301951,Itamarati,Sudoeste Amazonense,0,0,276,0,0,90,0,33,0,0,0,0,0,0,0,0,1,8,0
1302009,Itapiranga,Centro Amazonense,0,0,150,0,0,0,30,88,3,0,90,0,0,0,0,0,65,19,2000
1302108,Japurá,Norte Amazonense,0,0,820,0,0,0,0,20,17,0,0,0,0,0,0,0,13,15,46
1302207,Juruá,Sudoeste Amazonense,0,0,120,0,0,0,0,0,0,0,24,0,0,0,0,0,0,114,0
1302306,Jutaí,Sudoeste Amazonense,0,0,1320,0,0,0,13,0,0,0,0,0,0,0,0,0,40,88,210
1302405,Lábrea,Sul Amazonense,0,0,1000,0,0,0,512,0,0,0,290,0,0,0,0,0,700,330,200
1302504,Manacapuru,Centro Amazonense,0,0,13800,0,0,0,438,7000,222,0,1770,0,0,0,0,0,274,2963,0
1302553,Manaquiri,Centro Amazonense,0,0,1230,0,0,0,0,1408,45,0,210,0,0,16,0,0,92,146,650
1302603,Manaus,Centro Amazonense,0,0,840,0,0,0,0,6000,150,0,24,0,0,36,0,0,500,34022,4000
1302702,Manicoré,Sul Amazonense,0,0,21600,0,0,0,0,352,6,0,0,0,0,23,0,0,3179,87,460
1302801,Maraã,Norte Amazonense,0,0,789,0,0,0,0,0,0,0,46,0,0,0,0,0,0,47,0
1302900,Maués,Centro Amazonense,0,0,1125,0,0,600,0,220,28,0,10,0,0,0,0,0,526,221,2780
1303007,Nhamundá,Centro Amazonense,0,0,70,0,0,320,2,63,0,0,36,0,0,0,0,0,85,15,470
1303106,Nova Olinda do Norte,Centro Amazonense,0,0,855,0,0,0,21,59,18,0,0,0,0,0,0,0,1644,47,0
1303205,Novo Airão,Norte Amazonense,0,0,300,0,0,0,0,0,7,0,0,0,0,0,0,0,25,74,1200
1303304,Novo Aripuanã,Sul Amazonense,0,0,7200,0,0,0,7,108,6,0,69,0,0,0,0,0,193,191,432
1303403,Parintins,Centro Amazonense,0,0,720,0,0,250,0,32,12,0,70,0,0,0,0,0,3158,380,1650
1303502,Pauini,Sul Amazonense,0,0,2000,0,0,0,40,330,21,0,75,0,0,0,0,0,300,116,0
1303536,Presidente Figueiredo,Centro Amazonense,0,0,4125,0,0,231374,64,806,140,0,250,0,0,31,0,0,221,115,250
1303569,Rio Preto da Eva,Centro Amazonense,0,0,7950,0,0,0,0,16192,245,0,0,0,0,48,0,0,25,1170,0
1303601,Santa Isabel do Rio Negro,Norte Amazonense,0,0,22,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0
1303700,Santo Antônio do Içá,Sudoeste Amazonense,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,350
1303809,São Gabriel da Cachoeira,Norte Amazonense,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,34,0
1303908,São Paulo de Olivença,Sudoeste Amazonense,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0
1303957,São Sebastião do Uatumã,Centro Amazonense,0,0,455,0,0,0,76,32,0,0,126,0,0,0,0,0,34,28,100
1304005,Silves,Centro Amazonense,0,0,367,0,0,0,0,105,24,0,0,0,0,0,0,0,193,58,0
1304062,Tabatinga,Sudoeste Amazonense,0,0,120,0,0,0,1,22,7,0,24,0,0,0,0,0,14,100,100
1304104,Tapauá,Sul Amazonense,0,0,1545,0,0,0,345,0,95,0,960,0,0,0,0,0,62,33,0
1304203,Tefé,Centro Amazonense,0,0,560,0,0,0,80,480,0,0,0,0,0,0,0,0,12,66,69
1304237,Tonantins,Sudoeste Amazonense,0,0,23,0,0,16,6,40,19,0,24,0,0,5,15,0,0,27,0
1304260,Uarini,Centro Amazonense,0,0,130,0,0,0,0,34,20,0,23,0,0,0,0,0,7,9,120
1304302,Urucará,Centro Amazonense,0,0,1020,0,0,0,0,440,6,0,165,0,0,0,0,0,78,169,2000
1304401,Urucurituba,Centro Amazonense,0,0,90,0,0,0,0,110,0,0,0,0,0,0,0,0,69,51,160
1400027,Amajari,Norte de Roraima,0,0,896,0,0,60,19,120,25,0,227,0,0,0,12,0,1317,78,0
1400050,Alto Alegre,Norte de Roraima,0,6300,1640,0,0,25,1200,450,679,0,8640,11186,0,0,140,0,824,73,0
1400100,Boa Vista,Norte de Roraima,0,0,12954,0,0,380,83,703,245,3839,6480,26838,300,0,162,0,210,3770,72446
1400159,Bonfim,Norte de Roraima,0,0,720,0,0,0,100,116,108,250,19440,13749,0,0,715,0,3279,283,0
1400175,Cantá,Norte de Roraima,0,0,553,0,0,33,26,750,110,0,869,2631,0,0,300,0,3759,408,15036
1400209,Caracaraí,Sul de Roraima,0,0,793,0,0,0,5,893,1023,0,2337,0,0,0,0,0,540,126,6720
1400233,Caroebe,Sul de Roraima,0,0,18883,0,0,27,6,437,20,0,41,0,0,0,0,0,459,58,0
1400282,Iracema,Sul de Roraima,0,0,2730,0,0,9,23,160,137,0,591,941,0,0,0,0,757,172,0
1400308,Mucajaí,Sul de Roraima,0,4200,2927,0,0,20,151,380,45,0,420,540,0,0,403,0,2006,65,1240
1400407,Normandia,Norte de Roraima,0,0,72,0,0,0,34,44,22,0,204,0,0,0,2,0,927,83,0
1400456,Pacaraima,Norte de Roraima,0,0,1607,0,0,7,0,32,1,0,53,0,0,0,22,0,416,9,0
1400472,Rorainópolis,Sul de Roraima,0,0,2400,0,0,798,24,2627,559,0,1575,0,0,303,12,0,1070,158,0
1400506,São João da Baliza,Sul de Roraima,0,0,9600,0,0,1200,18,630,0,0,56,0,0,0,0,0,485,23,0
1400605,São Luiz,Sul de Roraima,0,0,2757,0,0,336,0,1100,160,125,18,0,0,0,0,0,547,13,1890
1400704,Uiramutã,Norte de Roraima,0,0,126,0,0,80,27,210,0,0,423,0,0,27,0,0,111,73,0
1500107,Abaetetuba,Nordeste Paraense,0,0,1200,0,0,7500,48,350,360,0,30,0,0,0,0,0,37,23,420
1500131,Abel Figueiredo,Sudeste Paraense,0,0,20,0,0,0,5,0,0,0,1575,198,0,0,0,0,3703,24,0
1500206,Acará,Nordeste Paraense,0,0,1306,0,0,0,30,480,270,0,200,0,0,0,0,0,299,181,800
1500305,Afuá,Marajó,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,115,23,0
1500347,Água Azul do Norte,Sudeste Paraense,0,0,1200,0,0,0,19,0,0,0,23532,1050,0,0,0,0,38644,113,0
1500404,Alenquer,Baixo Amazonas,0,0,4775,0,0,525,516,3999,5653,0,7500,0,0,0,63,0,5516,135,7650
1500503,Almeirim,Baixo Amazonas,0,0,600,0,0,376,36,135,0,0,143,0,0,0,0,0,2271,8,65
1500602,Altamira,Sudoeste Paraense,0,0,39630,0,0,1800,400,2155,45,0,7500,6000,0,0,200,0,5804,238,5600
1500701,Anajás,Marajó,0,0,862,0,0,0,0,0,0,0,0,0,0,0,0,0,57,12,0
1500800,Ananindeua,Metropolitana de Belém,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,36,840,0
1500859,Anapu,Sudoeste Paraense,0,0,9800,0,0,0,120,440,20,0,1400,0,0,12,125,0,3080,52,140
1500909,Augusto Corrêa,Nordeste Paraense,0,0,80,0,0,0,1170,24,50,0,90,0,0,40,0,0,24,12,4034
1500958,Aurora do Pará,Nordeste Paraense,0,0,0,0,0,0,125,420,85,0,1170,0,0,0,0,0,4688,15,0
1501006,Aveiro,Sudoeste Paraense,0,0,4000,0,0,100,108,144,48,0,1235,0,0,0,0,0,202,22,0
1501105,Bagre,Marajó,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4,0
1501204,Baião,Nordeste Paraense,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,800,26,3200
1501253,Bannach,Sudeste Paraense,0,0,210,0,0,0,11,0,0,0,195,0,0,0,0,0,5648,18,0
1501303,Barcarena,Metropolitana de Belém,0,0,600,0,0,200,30,480,240,0,360,0,0,0,0,0,126,11,0
1501402,Belém,Metropolitana de Belém,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,33,0
1501451,Belterra,Baixo Amazonas,0,0,600,0,0,0,618,80,38,0,29200,41016,0,17,60,0,345,47,1150
1501501,Benevides,Metropolitana de Belém,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,133,210,1900
1501576,Bom Jesus do Tocantins,Sudeste Paraense,0,0,750,0,0,0,99,0,204,106,4725,0,0,0,0,0,17847,59,0
1501600,Bonito,Nordeste Paraense,0,0,500,0,0,0,100,85,0,0,100,0,0,0,0,0,140,14,750
1501709,Bragança,Nordeste Paraense,0,0,300,0,0,80,810,240,0,0,810,0,0,0,0,0,226,100,19970
1501725,Brasil Novo,Sudoeste Paraense,0,0,8960,0,0,60,16,300,0,0,900,0,0,0,25,0,5350,62,195
1501758,Brejo Grande do Araguaia,Sudeste Paraense,0,0,8400,0,0,0,11,0,0,0,910,0,0,0,0,0,3886,15,0
1501782,Breu Branco,Sudeste Paraense,0,0,4410,0,0,0,600,560,0,0,1500,0,0,0,0,0,4300,40,113
1501808,Breves,Marajó,0,0,730,0,0,0,0,0,27,0,0,0,0,0,0,0,53,17,0
1501907,Bujaru,Metropolitana de Belém,0,0,70,0,0,0,110,72,66,0,95,0,0,0,0,0,135,73,6200
1501956,Cachoeira do Piriá,Nordeste Paraense,0,0,6000,0,0,0,180,0,20,0,540,0,0,0,0,0,159,16,12200
1502004,Cachoeira do Arari,Marajó,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,1650,12,0
1502103,Cametá,Nordeste Paraense,0,0,178,0,0,0,108,300,360,0,120,0,0,141,0,0,61,36,8000
1502152,Canaã dos Carajás,Sudeste Paraense,0,0,8750,0,0,0,19,0,0,0,15925,0,0,0,0,0,14250,36,3600
1502202,Capanema,Nordeste Paraense,0,0,70,0,0,0,3000,150,0,0,250,0,0,0,0,0,320,25,2000
1502301,Capitão Poço,Nordeste Paraense,0,0,2,0,0,0,1500,230000,45000,0,1000,0,0,24000,0,0,300,30,35000
1502400,Castanhal,Metropolitana de Belém,0,0,960,0,0,0,360,1500,0,0,225,0,0,0,0,0,1696,108,10000
1502509,Chaves,Marajó,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3546,6,0
1502608,Colares,Nordeste Paraense,0,0,30,0,0,0,3,12,0,0,7,0,0,0,0,0,0,1,15000
1502707,Conceição do Araguaia,Sudeste Paraense,0,0,500,0,0,0,20,0,0,0,2000,3330,0,0,0,0,7614,188,1822
1502756,Concórdia do Pará,Nordeste Paraense,0,0,401,0,0,0,20,240,0,0,35,0,0,0,0,0,46,226,1350
1502764,Cumaru do Norte,Sudeste Paraense,0,0,3200,0,0,0,100,0,0,0,74200,35243,0,0,0,0,9020,29,0
1502772,Curionópolis,Sudeste Paraense,0,0,2500,0,0,0,0,0,0,0,7800,0,0,0,0,0,8970,20,4800
1502806,Curralinho,Marajó,0,0,0,0,0,60,0,87,60,124,4,0,0,0,0,0,12,8,500
1502855,Curuá,Baixo Amazonas,0,0,50,0,0,0,11,0,0,0,100,0,0,0,0,0,5584,7,688
1502905,Curuçá,Nordeste Paraense,0,0,72,0,0,0,64,90,0,0,48,0,0,0,0,0,12,280,5000
1502939,Dom Eliseu,Sudeste Paraense,0,0,150,0,0,0,95,78,104,0,59400,277200,15000,0,0,0,1383,3702,0
1502954,Eldorado do Carajás,Sudeste Paraense,0,0,6500,0,0,0,20,24,22,0,3200,0,0,45,0,0,21500,95,10500
1503002,Faro,Baixo Amazonas,0,0,120,0,0,161,0,34,0,0,4,0,0,0,0,0,759,3,0
1503044,Floresta do Araguaia,Sudeste Paraense,0,0,1125,0,0,0,202,0,0,0,15476,7616,0,0,0,0,2493,98,300
1503077,Garrafão do Norte,Nordeste Paraense,0,0,225,0,0,0,750,13500,510,0,1000,0,0,160,0,0,252,36,20000
1503093,Goianésia do Pará,Sudeste Paraense,0,0,875,0,0,0,240,140,0,0,900,225,0,0,0,0,700,50,320
1503101,Gurupá,Marajó,0,0,152,0,0,0,12,150,0,0,46,0,0,0,0,0,222,1,63
1503200,Igarapé-Açu,Nordeste Paraense,0,0,66,0,0,0,270,322,0,0,220,0,0,0,0,0,250,139,10000
1503309,Igarapé-Miri,Nordeste Paraense,0,0,600,0,0,400,11,70,280,0,24,0,0,0,0,0,40,18,450
1503408,Inhangapi,Metropolitana de Belém,0,0,2550,0,0,0,0,400,0,0,0,0,0,0,0,0,36,8,5000
1503457,Ipixuna do Pará,Nordeste Paraense,0,0,0,0,0,0,750,0,0,0,2250,3024,0,0,0,0,5845,160,14300
1503507,Irituia,Nordeste Paraense,0,0,180,0,0,0,172,3744,0,0,315,0,0,0,0,0,1268,13,1000
1503606,Itaituba,Sudoeste Paraense,0,0,10182,0,0,800,776,3800,75,0,1470,0,0,85,90,0,18829,86,0
1503705,Itupiranga,Sudeste Paraense,0,0,8000,0,0,0,56,0,0,0,6300,0,0,0,0,0,12900,90,0
1503754,Jacareacanga,Sudoeste Paraense,0,0,2640,0,0,200,83,0,0,0,56,0,0,0,0,0,1694,15,480
1503804,Jacundá,Sudeste Paraense,0,0,856,0,0,0,60,0,0,0,2400,0,0,0,0,0,2860,51,0
1503903,Juruti,Baixo Amazonas,0,0,300,0,0,360,13,32,0,0,12,0,0,0,0,0,1983,20,450
1504000,Limoeiro do Ajuru,Nordeste Paraense,0,0,100,0,0,0,2,0,0,0,12,0,0,0,0,0,1,20,1650
1504059,Mãe do Rio,Nordeste Paraense,0,0,0,0,0,0,300,550,0,0,1950,0,0,0,0,0,4376,135,0
1504109,Magalhães Barata,Nordeste Paraense,0,0,55,0,0,0,13,0,0,0,45,0,0,0,0,0,8,3,100
1504208,Marabá,Sudeste Paraense,0,0,8750,0,0,0,60,12,66,0,22400,1550,0,30,0,0,18860,113,15000
1504307,Maracanã,Nordeste Paraense,0,0,70,0,0,0,112,293,0,0,210,0,0,0,0,0,18,16,5500
1504406,Marapanim,Nordeste Paraense,0,0,84,0,0,0,70,40,0,0,60,0,0,0,0,0,12,8,1500
1504422,Marituba,Metropolitana de Belém,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,235,0
1504455,Medicilândia,Sudoeste Paraense,0,0,42300,0,0,0,66,330,0,0,3060,0,0,0,250,0,2490,160,610
1504505,Melgaço,Marajó,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0
1504604,Mocajuba,Nordeste Paraense,0,0,132,0,0,0,0,50,0,0,30,0,0,0,0,0,65,11,0
1504703,Moju,Nordeste Paraense,0,0,25000,0,0,0,49,952,0,0,3600,0,0,0,0,0,398,54,430
1504752,Mojuí dos Campos,Baixo Amazonas,0,0,420,0,0,125,75,600,50,0,21925,70500,0,40,100,0,166,76,0
1504802,Monte Alegre,Baixo Amazonas,0,0,1800,0,0,240,600,800,24000,0,29250,0,0,48,1500,0,2666,129,405
1504901,Muaná,Marajó,0,0,80,0,0,0,9,0,0,0,90,0,0,0,0,0,234,32,850
1504950,Nova Esperança do Piriá,Nordeste Paraense,0,0,410,0,0,0,250,2520,60,0,650,0,0,0,0,0,120,23,2000
1504976,Nova Ipixuna,Sudeste Paraense,0,0,625,0,0,0,24,0,0,0,1140,0,0,0,0,0,5060,3,0
1505007,Nova Timboteua,Nordeste Paraense,0,0,0,0,0,0,100,0,0,0,200,0,0,0,0,0,180,25,7000
1505031,Novo Progresso,Sudoeste Paraense,0,0,220,0,0,200,90,220,225,0,10800,56100,0,80,0,0,2502,69,0
1505064,Novo Repartimento,Sudeste Paraense,0,0,84500,0,0,0,240,213,0,0,9360,0,0,0,0,0,9281,66,580
1505106,Óbidos,Baixo Amazonas,0,0,1080,0,0,420,36,315,252,0,1350,0,0,0,0,0,10226,22,1780
1505205,Oeiras do Pará,Nordeste Paraense,0,0,1500,0,0,0,0,270,0,0,96,0,0,0,0,0,21,120,0
1505304,Oriximiná,Baixo Amazonas,0,0,270,0,0,140,55,48,28,0,115,0,0,0,0,0,14097,37,2153
1505403,Ourém,Nordeste Paraense,0,0,0,0,0,0,70,4200,400,0,150,0,0,300,0,0,178,15,30000
1505437,Ourilândia do Norte,Sudeste Paraense,0,0,1400,0,0,0,22,0,0,0,480,0,0,0,0,0,18752,16,0
1505486,Pacajá,Sudoeste Paraense,0,0,11200,0,0,300,480,133,0,0,6000,0,0,0,0,0,16800,90,320
1505494,Palestina do Pará,Sudeste Paraense,0,0,3750,0,0,0,35,0,0,0,581,0,0,0,0,0,1631,12,0
1505502,Paragominas,Sudeste Paraense,0,0,1680,0,0,0,165,0,0,0,47355,439326,0,0,0,0,19930,498,12145
1505536,Parauapebas,Sudeste Paraense,0,0,16250,0,0,0,540,0,0,0,9150,1620,0,0,1750,0,4450,33,3800
1505551,Pau D'Arco,Sudeste Paraense,0,0,360,0,0,0,7,0,0,0,300,1500,0,0,0,0,2325,32,2292
1505601,Peixe-Boi,Nordeste Paraense,0,0,220,0,0,0,230,0,0,0,300,0,0,0,0,0,150,25,4000
1505635,Piçarra,Sudeste Paraense,0,0,560,0,0,0,16,0,0,0,18000,0,0,0,0,0,32418,54,0
1505650,Placas,Baixo Amazonas,0,0,13650,0,0,330,214,72,0,0,2200,1755,0,0,0,0,5707,46,0
1505700,Ponta de Pedras,Marajó,0,0,0,0,0,0,18,0,0,0,20,0,0,0,0,0,1563,26,0
1505809,Portel,Marajó,0,0,76,0,0,0,0,110,0,0,106,0,0,0,0,0,264,9,0
1505908,Porto de Moz,Baixo Amazonas,0,0,720,0,0,698,24,90,54,0,224,0,0,0,0,0,5424,18,130
1506005,Prainha,Baixo Amazonas,0,0,720,0,0,698,0,1575,2790,0,2850,0,0,0,200,0,6969,5,90
1506104,Primavera,Nordeste Paraense,0,0,0,0,0,0,100,0,0,0,120,0,0,0,0,0,30,5,1200
1506112,Quatipuru,Nordeste Paraense,0,0,0,0,0,0,32,0,0,0,38,0,0,0,0,0,40,5,1800
1506138,Redenção,Sudeste Paraense,0,0,360,0,0,0,105,0,0,0,14400,15015,720,0,0,0,7556,49,0
1506161,Rio Maria,Sudeste Paraense,0,0,143,0,0,0,30,0,0,0,2280,1800,619,0,0,0,24042,15,0
1506187,Rondon do Pará,Sudeste Paraense,0,0,750,0,0,0,16,0,0,0,4950,172800,0,0,312,0,4028,136,0
1506195,Rurópolis,Sudoeste Paraense,0,0,25900,0,0,1400,360,150,49,0,4107,506,0,0,0,0,4076,67,0
1506203,Salinópolis,Nordeste Paraense,0,0,0,0,0,0,22,0,0,0,80,0,0,0,0,0,5,3,4160
1506302,Salvaterra,Marajó,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,6,0
1506351,Santa Bárbara do Pará,Metropolitana de Belém,0,0,200,0,0,0,48,0,0,0,35,0,0,0,0,0,58,246,0
1506500,Santa Izabel do Pará,Metropolitana de Belém,0,0,500,0,0,0,0,240,122,0,0,0,0,0,0,0,850,14245,9530
1506559,Santa Luzia do Pará,Nordeste Paraense,0,0,1800,0,0,0,200,300,0,0,300,0,0,0,0,0,650,25,7000
1506583,Santa Maria das Barreiras,Sudeste Paraense,0,0,150,0,0,0,450,0,0,0,59136,68028,0,0,0,0,13109,47,1960
1506609,Santa Maria do Pará,Nordeste Paraense,0,0,0,0,0,0,13,0,0,0,455,0,0,0,0,0,110,30,25000
1506708,Santana do Araguaia,Sudeste Paraense,0,0,324,0,0,900,1150,0,0,0,123668,187645,0,0,0,0,5008,85,0
1506807,Santarém,Baixo Amazonas,0,0,600,0,0,300,105,1248,328,0,61500,54000,0,157,300,0,5719,3474,1600
1506906,Santarém Novo,Nordeste Paraense,0,0,0,0,0,0,150,0,0,0,100,0,0,0,0,0,35,3,6500
1507003,Santo Antônio do Tauá,Metropolitana de Belém,0,0,3600,0,0,0,40,360,0,0,42,0,0,0,0,0,60,5528,3000
1507102,São Caetano de Odivelas,Nordeste Paraense,0,0,300,0,0,0,9,0,0,0,18,0,0,0,0,0,18,71,25000
1507151,São Domingos do Araguaia,Sudeste Paraense,0,0,4125,0,0,0,176,0,0,0,2880,0,0,0,0,0,13100,45,0
1507201,São Domingos do Capim,Nordeste Paraense,0,0,700,0,0,0,180,200,0,0,240,0,0,0,0,0,177,8,800
1507300,São Félix do Xingu,Sudeste Paraense,0,0,11520,0,0,0,110,0,0,0,16761,0,0,0,0,0,23485,213,0
1507409,São Francisco do Pará,Nordeste Paraense,0,0,1080,0,0,0,210,2700,0,0,180,0,0,0,0,0,293,436,4000
