mun,nome_mun,nome_micro,nome_meso,sigla_uf,algodao,arroz,banana,cafe,cana,feijao,fumo,laranja,mandioca,milho,soja,tomate
2916807,Itarantim,Itapetinga,Centro Sul Baiano,BA,0,0,10,0,6000,4,0,0,130,50,0,0
2916856,Itatim,Feira de Santana,Centro Norte Baiano,BA,0,0,0,0,0,30,0,0,15,45,48,0
2916906,Itiruçu,Jequié,Centro Sul Baiano,BA,0,0,25,212,0,7,0,41,500,30,0,160
2917003,Itiúba,Senhor do Bonfim,Centro Norte Baiano,BA,0,0,40,1,0,155,0,0,384,228,0,0
2917102,Itororó,Itapetinga,Centro Sul Baiano,BA,0,0,193,0,100,3,0,15,60,0,0,0
2917201,Ituaçu,Brumado,Centro Sul Baiano,BA,30,0,1200,2900,2500,220,0,250,1920,200,0,500
2917300,Ituberá,Valença,Sul Baiano,BA,0,0,1100,0,228,7,0,0,330,0,0,0
2917334,Iuiu,Guanambi,Centro Sul Baiano,BA,900,0,4,0,225,100,0,0,90,400,0,0
2917359,Jaborandi,Santa Maria da Vitória,Extremo Oeste Baiano,BA,47500,20,70,0,650,3346,1825,0,180,202111,328100,0
2917409,Jacaraci,Guanambi,Centro Sul Baiano,BA,0,0,75,5,1250,240,0,40,1400,320,0,0
2917508,Jacobina,Jacobina,Centro Norte Baiano,BA,0,0,2350,0,250,150,40,50,4000,270,0,350
2917607,Jaguaquara,Jequié,Centro Sul Baiano,BA,0,0,2000,79,350,60,0,250,1800,55,0,2350
2917706,Jaguarari,Senhor do Bonfim,Centro Norte Baiano,BA,0,0,40,0,0,94,0,0,204,154,0,0
2917805,Jaguaripe,Santo Antônio de Jesus,Metropolitana de Salvador,BA,0,0,800,0,50,10,0,8100,12400,30,0,0
2917904,Jandaíra,Entre Rios,Nordeste Baiano,BA,0,0,286,0,0,23,0,11000,770,108,0,0
2918001,Jequié,Jequié,Centro Sul Baiano,BA,0,0,13000,40,4500,91,0,0,1380,126,0,450
2918100,Jeremoabo,Jeremoabo,Nordeste Baiano,BA,0,0,960,0,0,51,0,0,200,0,0,1250
2918209,Jiquiriçá,Jequié,Centro Sul Baiano,BA,0,0,3000,0,93,8,0,36,800,7,0,0
2918308,Jitaúna,Jequié,Centro Sul Baiano,BA,0,0,2300,3,100,73,0,0,1200,103,0,80
2918357,João Dourado,Irecê,Centro Norte Baiano,BA,0,0,0,0,0,27,0,0,20,1080,0,5000
2918407,Juazeiro,Juazeiro,Vale São-Franciscano da Bahia,BA,0,0,28100,0,1802730,150,0,0,480,500,0,1600
2918456,Jucuruçu,Porto Seguro,Sul Baiano,BA,0,0,712,0,3840,157,0,56,9333,96,0,0
2918506,Jussara,Irecê,Centro Norte Baiano,BA,0,0,60,0,0,18,0,0,0,900,0,600
2918555,Jussari,Ilhéus-Itabuna,Sul Baiano,BA,0,0,70,0,1138,0,0,0,70,0,0,0
2918605,Jussiape,Seabra,Centro Sul Baiano,BA,0,0,180,77,6000,55,0,0,360,24,0,0
2918704,Lafaiete Coutinho,Jequié,Centro Sul Baiano,BA,0,0,30,90,20,17,0,0,800,14,0,600
2918753,Lagoa Real,Guanambi,Centro Sul Baiano,BA,40,0,40,0,0,30,0,10,800,80,0,0
2918803,Laje,Jequié,Centro Sul Baiano,BA,0,0,2100,0,300,44,0,4500,54200,48,0,0
2918902,Lajedão,Porto Seguro,Sul Baiano,BA,0,0,50,0,120000,5,0,16,340,6,0,0
2919009,Lajedinho,Itaberaba,Centro Norte Baiano,BA,0,0,100,0,0,2,0,0,240,15,0,0
2919058,Lajedo do Tabocal,Jequié,Centro Sul Baiano,BA,0,0,4,280,0,4,0,0,960,3,0,1800
2919108,Lamarão,Serrinha,Nordeste Baiano,BA,0,0,0,0,0,90,0,0,164,302,0,0
2919157,Lapão,Irecê,Centro Norte Baiano,BA,0,0,234,0,0,29,0,0,30,1845,0,4725
2919207,Lauro de Freitas,Salvador,Metropolitana de Salvador,BA,0,0,3,0,0,0,0,0,35,0,0,0
2919306,Lençóis,Seabra,Centro Sul Baiano,BA,0,0,200,400,250,27,0,250,2000,32,0,600
2919405,Licínio de Almeida,Guanambi,Centro Sul Baiano,BA,0,0,80,25,3000,150,0,65,900,275,0,0
2919504,Livramento de Nossa Senhora,Livramento do Brumado,Centro Sul Baiano,BA,220,0,378,0,450,345,4,0,440,280,0,15
2919553,Luís Eduardo Magalhães,Barreiras,Extremo Oeste Baiano,BA,57911,18,130,6000,0,12100,0,2500,500,158900,746678,0
2919603,Macajuba,Itaberaba,Centro Norte Baiano,BA,0,0,0,0,0,100,0,0,400,50,0,0
2919702,Macarani,Itapetinga,Centro Sul Baiano,BA,0,0,45,55,1400,7,0,0,576,14,0,0
2919801,Macaúbas,Boquira,Centro Sul Baiano,BA,0,12,400,1,3500,700,0,6,700,240,0,40
2919900,Macururé,Paulo Afonso,Vale São-Franciscano da Bahia,BA,0,0,0,0,0,4,0,0,0,9,0,0
2919926,Madre de Deus,Salvador,Metropolitana de Salvador,BA,0,0,0,0,0,0,0,0,0,0,0,0
2919959,Maetinga,Brumado,Centro Sul Baiano,BA,0,0,0,0,26,20,0,0,200,30,0,0
2920007,Maiquinique,Itapetinga,Centro Sul Baiano,BA,0,0,110,0,990,18,0,0,360,30,0,0
2920106,Mairi,Itaberaba,Centro Norte Baiano,BA,0,0,0,0,0,210,0,0,0,0,0,0
2920205,Malhada,Guanambi,Centro Sul Baiano,BA,4300,0,9900,0,240,900,0,0,195,720,1310,0
2920304,Malhada de Pedras,Brumado,Centro Sul Baiano,BA,16,0,0,0,0,120,0,0,180,36,0,0
2920403,Manoel Vitorino,Vitória da Conquista,Centro Sul Baiano,BA,0,0,8,0,20,39,0,0,800,17,0,130
2920452,Mansidão,Cotegipe,Extremo Oeste Baiano,BA,0,0,0,0,150,75,0,0,120,245,0,0
2920502,Maracás,Jequié,Centro Sul Baiano,BA,0,0,50,240,0,16,0,7,1200,200,0,5350
2920601,Maragogipe,Santo Antônio de Jesus,Metropolitana de Salvador,BA,0,0,300,0,30,24,0,1500,11200,10,0,0
2920700,Maraú,Valença,Sul Baiano,BA,0,0,4200,0,180,0,0,200,1690,0,0,0
2920809,Marcionílio Souza,Jequié,Centro Sul Baiano,BA,0,0,23,0,0,4,0,0,5,13,0,300
2920908,Mascote,Ilhéus-Itabuna,Sul Baiano,BA,0,0,315,0,0,0,0,0,214,0,0,0
2921005,Mata de São João,Catu,Metropolitana de Salvador,BA,0,0,120,0,0,70,0,109,700,23,0,0
2921054,Matina,Guanambi,Centro Sul Baiano,BA,0,0,9,0,0,120,4,0,480,20,0,0
2921104,Medeiros Neto,Porto Seguro,Sul Baiano,BA,0,0,100,0,480000,8,0,40,920,5,0,30
2921203,Miguel Calmon,Jacobina,Centro Norte Baiano,BA,0,0,915,105,0,210,0,0,600,250,0,0
2921302,Milagres,Jequié,Centro Sul Baiano,BA,0,0,0,0,0,1,0,0,80,1,0,0
2921401,Mirangaba,Jacobina,Centro Norte Baiano,BA,0,0,6000,0,0,98,0,0,500,179,0,0
2921450,Mirante,Vitória da Conquista,Centro Sul Baiano,BA,0,0,37,0,60,44,0,0,300,112,0,10
2921500,Monte Santo,Euclides da Cunha,Nordeste Baiano,BA,0,0,0,0,0,325,0,0,500,0,0,0
2921609,Morpará,Barra,Vale São-Franciscano da Bahia,BA,0,0,0,0,30,87,0,0,65,130,0,0
2921708,Morro do Chapéu,Jacobina,Centro Norte Baiano,BA,0,0,500,450,0,120,0,0,900,572,0,8200
2921807,Mortugaba,Guanambi,Centro Sul Baiano,BA,0,0,250,12,1400,210,0,30,960,225,0,0
2921906,Mucugê,Seabra,Centro Sul Baiano,BA,0,159,0,3929,7500,99,0,1643,600,1210,0,56430
2922003,Mucuri,Porto Seguro,Sul Baiano,BA,0,0,2560,0,475000,110,0,240,4600,40,0,0
2922052,Mulungu do Morro,Irecê,Centro Norte Baiano,BA,0,0,0,890,0,22,0,0,750,450,0,4800
2922102,Mundo Novo,Itaberaba,Centro Norte Baiano,BA,0,0,900,66,0,2400,0,0,2400,1000,0,0
2922201,Muniz Ferreira,Santo Antônio de Jesus,Metropolitana de Salvador,BA,0,0,1500,0,800,0,0,80,1600,0,0,0
2922250,Muquém do São Francisco,Barra,Vale São-Franciscano da Bahia,BA,650,0,0,0,8,50,0,0,66,3600,100,0
2922300,Muritiba,Santo Antônio de Jesus,Metropolitana de Salvador,BA,0,0,15,0,0,150,180,1890,1100,40,0,0
2922409,Mutuípe,Jequié,Centro Sul Baiano,BA,0,0,5800,0,30,15,0,120,330,27,0,0
2922508,Nazaré,Santo Antônio de Jesus,Metropolitana de Salvador,BA,0,0,600,0,150,0,0,110,6000,0,0,0
2922607,Nilo Peçanha,Valença,Sul Baiano,BA,0,0,7700,0,0,1,0,0,320,8,0,0
2922656,Nordestina,Euclides da Cunha,Nordeste Baiano,BA,0,0,0,0,0,22,0,0,442,34,0,0
2922706,Nova Canaã,Vitória da Conquista,Centro Sul Baiano,BA,0,0,1830,756,360,151,0,0,2220,176,0,60
2922730,Nova Fátima,Serrinha,Nordeste Baiano,BA,0,0,0,0,0,2,0,0,42,8,0,0
2922755,Nova Ibiá,Ilhéus-Itabuna,Sul Baiano,BA,0,0,4200,20,0,0,0,22,350,0,0,0
2922805,Nova Itarana,Jequié,Centro Sul Baiano,BA,0,0,0,205,0,1,0,0,540,1,0,0
2922854,Nova Redenção,Seabra,Centro Sul Baiano,BA,0,0,0,0,0,0,0,0,300,0,0,400
2922904,Nova Soure,Ribeira do Pombal,Nordeste Baiano,BA,0,0,69,0,0,100,0,0,150,150,0,0
2923001,Nova Viçosa,Porto Seguro,Sul Baiano,BA,0,0,5000,0,140000,24,0,150,3000,20,0,0
2923035,Novo Horizonte,Boquira,Centro Sul Baiano,BA,0,0,1530,0,1500,106,3,0,825,77,0,500
2923050,Novo Triunfo,Ribeira do Pombal,Nordeste Baiano,BA,0,0,0,0,0,112,50,0,70,380,0,0
2923100,Olindina,Ribeira do Pombal,Nordeste Baiano,BA,0,0,75,0,0,250,0,200,500,300,0,0
