mun,municipio,algodao,arroz,banana,cafe,cana,feijao,fumo,laranja,mandioca,milho,soja,tomate
4313953,Pantano Grande,0,33150,0,0,0,10,0,60,600,3342,42420,0
4314001,Paraí,0,0,0,0,100,24,0,25,150,8800,4788,190
4314027,Paraíso do Sul,0,30120,25,0,400,360,4240,400,5000,19800,7200,41
4314035,Pareci Novo,0,0,0,0,60,2,0,3066,750,150,0,0
4314050,Parobé,0,0,9,0,4900,19,0,175,3000,570,12,0
4314068,Passa Sete,0,0,16,0,240,261,6743,120,750,9600,8400,36
4314076,Passo do Sobrado,0,3695,28,0,360,104,4950,105,3600,7560,15840,64
4314100,Passo Fundo,0,0,0,0,175,108,0,90,300,10920,133333,0
4314134,Paulo Bento,0,0,0,0,0,63,0,234,450,5200,22750,16
4314159,Paverama,0,0,0,0,90,65,15,1300,90,3825,1800,38
4314175,Pedras Altas,0,11475,0,0,0,10,0,96,0,450,33600,0
4314209,Pedro Osório,0,21978,0,0,0,31,0,0,0,504,17464,0
4314308,Pejuçara,0,0,0,0,176,408,0,60,200,13980,120600,40
4314407,Pelotas,0,70507,0,0,0,240,8000,1800,0,21000,43200,6400
4314423,Picada Café,0,2,16,0,630,25,0,600,450,878,2,150
4314456,Pinhal,0,0,0,0,750,30,6,90,1000,5000,3000,10
4314464,Pinhal da Serra,0,0,0,0,100,37,0,125,160,23400,18700,0
4314472,Pinhal Grande,0,0,0,0,360,354,1607,480,1200,4693,64520,125
4314498,Pinheirinho do Vale,0,3,27,0,1200,42,705,150,3000,7200,2700,13
4314506,Pinheiro Machado,0,525,0,0,0,259,2,300,0,2000,7020,0
4314548,Pinto Bandeira,0,0,8,0,350,23,0,630,64,816,0,700
4314555,Pirapó,0,0,26,0,550,57,0,120,2700,5940,18030,18
4314605,Piratini,0,5321,0,0,0,38,302,40,0,6000,70200,0
4314704,Planalto,0,3,72,0,7200,256,456,19764,6900,12830,5250,20
4314753,Poço das Antas,0,0,0,0,7700,25,0,420,260,780,0,20
4314779,Pontão,0,0,0,0,50,184,0,140,2200,18000,82800,28
4314787,Ponte Preta,0,0,0,0,180,113,0,80,210,3600,20880,15
4314803,Portão,0,1008,14,0,900,25,0,3960,1500,459,0,83
4314902,Porto Alegre,0,4577,0,0,600,4,0,0,960,123,367,407
4315008,Porto Lucena,0,0,120,0,1250,29,168,336,6250,7868,13833,60
4315057,Porto Mauá,0,1,36,0,900,16,108,418,4795,6480,11844,15
4315073,Porto Vera Cruz,0,0,135,0,4000,35,54,510,6080,1920,1200,32
4315107,Porto Xavier,0,0,75,0,30000,35,0,300,7600,5856,4350,30
4315131,Pouso Novo,0,0,0,0,0,166,29,0,2520,5500,36,0
4315149,Presidente Lucena,0,2,32,0,13000,24,0,540,2210,240,0,200
4315156,Progresso,0,24,100,0,1000,97,3080,250,750,9018,192,39
4315172,Protásio Alves,0,0,0,0,175,32,104,256,270,3375,3872,120
4315206,Putinga,0,2,5,0,640,78,1100,930,1140,12960,1080,20
4315305,Quaraí,0,98971,0,0,0,0,0,420,360,60,450,0
4315313,Quatro Irmãos,0,0,0,0,0,48,0,0,100,6300,79800,0
4315321,Quevedos,0,0,0,0,0,108,735,315,1000,2700,93600,0
4315354,Quinze de Novembro,0,0,0,0,300,66,0,100,1500,1560,38570,0
4315404,Redentora,0,0,0,0,560,66,0,280,2250,19020,38400,0
4315453,Relvado,0,2,15,0,900,15,74,500,300,6080,648,20
4315503,Restinga Sêca,0,125356,15,0,1200,54,1927,675,2500,6598,60636,90
4315552,Rio dos Índios,0,0,0,0,10500,114,132,1625,2500,11760,28800,20
4315602,Rio Grande,0,149705,0,0,0,4,0,0,0,400,16920,920
4315701,Rio Pardo,0,61200,30,0,600,52,6840,200,10000,14964,140598,400
4315750,Riozinho,0,4,96,0,1800,57,0,260,1200,1176,0,85
4315800,Roca Sales,0,0,136,0,10388,51,4,2220,2400,10560,6480,118
4315909,Rodeio Bonito,0,0,60,0,1800,180,69,2040,2100,12480,10890,0
4315958,Rolador,0,0,20,0,600,23,0,80,2600,6620,45144,18
4316006,Rolante,0,2100,260,0,11200,336,2,1064,7000,3063,0,190
4316105,Ronda Alta,0,0,0,0,300,522,0,90,540,24000,98220,57
4316204,Rondinha,0,0,0,0,600,16,60,2100,240,11250,42000,60
4316303,Roque Gonzales,0,0,72,0,33000,153,0,450,4000,15773,24180,60
4316402,Rosário do Sul,0,154800,0,0,0,0,0,2353,600,5000,67200,30
4316428,Sagrada Família,0,0,0,0,240,320,0,45,300,10050,12600,0
4316436,Saldanha Marinho,0,0,0,0,240,11,0,250,480,8700,57057,90
4316451,Salto do Jacuí,0,0,0,0,23250,252,504,180,2500,20700,81975,0
4316477,Salvador das Missões,0,0,10,0,450,23,0,200,1500,5280,11560,20
4316501,Salvador do Sul,0,4,21,0,575,15,0,560,700,3950,0,20
4316600,Sananduva,0,0,0,0,5600,158,2,400,1250,19200,78480,125
4316709,Santa Bárbara do Sul,0,0,0,0,1120,810,0,224,800,35040,279610,15
4316733,Santa Cecília do Sul,0,0,0,0,0,120,0,60,100,5040,28800,50
4316758,Santa Clara do Sul,0,0,60,0,1590,120,383,180,2145,7500,1925,0
4316808,Santa Cruz do Sul,0,13300,250,0,5700,310,10600,480,9600,18480,11220,105
4316907,Santa Maria,0,57225,30,0,924,14,110,900,10500,874,157904,300
4316956,Santa Maria do Herval,0,7,10,0,600,349,3,660,750,5940,36,166
4316972,Santa Margarida do Sul,0,41407,0,0,0,0,0,1275,300,960,93600,0
4317004,Santana da Boa Vista,0,1960,0,0,0,132,0,670,2400,2590,58240,0
4317103,Sant'Ana do Livramento,0,67089,0,0,0,0,0,696,160,8225,81000,100
4317202,Santa Rosa,0,0,180,0,1540,23,4,1100,8250,15600,64350,60
4317251,Santa Tereza,0,0,91,0,1200,10,0,390,600,1440,0,342
4317301,Santa Vitória do Palmar,0,587687,0,0,0,0,0,0,0,90,48372,54
4317400,Santiago,0,0,0,0,6000,22,356,1210,3000,12088,144444,75
4317509,Santo Ângelo,0,0,10,0,1400,66,0,400,7800,24600,131340,60
4317558,Santo Antônio do Palma,0,8,0,0,0,10,407,0,450,1812,11725,110
4317608,Santo Antônio da Patrulha,0,103632,800,0,14000,380,12,1350,30000,7000,11400,100
4317707,Santo Antônio das Missões,0,23712,0,0,2159,0,0,176,1800,30150,132200,0
4317756,Santo Antônio do Planalto,0,0,0,0,35,8,0,20,90,6390,61125,0
4317806,Santo Augusto,0,0,0,0,240,1830,0,240,1200,36400,126630,60
4317905,Santo Cristo,0,0,680,0,6750,175,25,1131,21000,21978,30336,30
4317954,Santo Expedito do Sul,0,0,0,0,50,0,0,0,15,576,22272,0
4318002,São Borja,0,377811,0,0,0,0,0,15,150,21000,156000,0
4318051,São Domingos do Sul,0,0,0,0,80,12,72,0,544,7020,5093,66
4318101,São Francisco de Assis,0,27013,0,0,1000,150,1815,600,20000,9000,135000,0
4318200,São Francisco de Paula,0,0,0,0,0,104,0,180,270,17558,18600,0
4318309,São Gabriel,0,234900,0,0,0,0,0,465,2040,7200,254520,0
4318408,São Jerônimo,0,14280,0,0,0,200,3200,66,1116,1440,11200,0
4318424,São João da Urtiga,0,0,0,0,1600,27,184,220,1250,10560,22187,75
4318432,São João do Polêsine,0,15857,264,0,2000,18,13,100,375,432,1485,0
4318440,São Jorge,0,0,0,0,66,10,36,60,24,15336,8928,1040
4318457,São José das Missões,0,0,0,0,3000,270,0,560,5400,6480,12870,0
4318465,São José do Herval,0,0,0,0,0,35,41,105,240,3850,732,0
4318481,São José do Hortêncio,0,6,0,0,6120,61,0,6160,8960,614,0,235
4318499,São José do Inhacorá,0,0,54,0,700,30,0,125,1260,2070,5100,11
4318507,São José do Norte,0,13634,0,0,0,24,0,0,60,363,0,50
4318606,São José do Ouro,0,0,0,0,600,90,15,120,200,10140,70560,15
4318614,São José do Sul,0,0,7,0,1260,16,0,2750,1680,156,0,20
4318622,São José dos Ausentes,0,0,0,0,0,130,0,0,0,6127,0,420
4318705,São Leopoldo,0,0,0,0,700,29,0,510,640,90,0,0
4318804,São Lourenço do Sul,0,73811,0,0,0,246,15096,15,1500,18144,36000,175
4318903,São Luiz Gonzaga,0,0,20,0,2000,85,0,320,6000,55500,265634,60
4319000,São Marcos,0,0,0,0,0,152,0,882,690,3456,0,1150
4319109,São Martinho,0,0,30,0,525,38,0,75,2000,16200,38976,18
4319125,São Martinho da Serra,0,360,0,0,30,108,6,260,1950,2400,113112,120
4319158,São Miguel das Missões,0,0,40,0,750,1206,0,200,3500,34200,252600,20
4319208,São Nicolau,0,0,20,0,200,15,0,264,1600,18330,49290,36
4319307,São Paulo das Missões,0,0,56,0,1500,114,100,420,9000,19600,11340,155
4319356,São Pedro da Serra,0,0,21,0,168,4,0,120,98,360,0,0
4319364,São Pedro das Missões,0,0,0,0,1200,390,0,45,2250,5760,17600,0
4319372,São Pedro do Butiá,0,0,0,0,600,16,0,180,720,10878,15120,25
4319406,São Pedro do Sul,0,28560,55,0,5000,540,1050,1890,6000,12778,39951,240
4319505,São Sebastião do Caí,0,0,20,0,700,27,0,4960,5600,720,0,160
4319604,São Sepé,0,126764,0,0,300,80,0,1000,2720,4065,113070,22
4319703,São Valentim,0,0,0,0,500,168,6,575,500,8250,11220,17
4319711,São Valentim do Sul,0,3,17,0,2000,8,12,600,600,1980,3895,210
4319737,São Valério do Sul,0,0,0,0,200,10,0,40,1600,5025,18255,0
4319752,São Vendelino,0,0,12,0,540,7,0,50,280,168,0,0
4319802,São Vicente do Sul,0,79021,0,0,0,0,0,210,480,1344,82320,0
4319901,Sapiranga,0,719,5,0,390,76,0,126,1000,648,0,142
4320008,Sapucaia do Sul,0,0,0,0,0,0,0,0,128,0,0,0
4320107,Sarandi,0,0,0,0,330,135,4,800,560,11880,73110,50
4320206,Seberi,0,15,48,0,4950,1191,340,1170,12200,27200,35550,30
4320230,Sede Nova,0,0,0,0,400,6,4,75,400,9000,22320,0
4320263,Segredo,0,8,0,0,400,480,6864,170,3600,15400,18000,38
4320305,Selbach,0,0,0,0,160,644,0,20,90,4430,50218,0
4320321,Senador Salgado Filho,0,0,18,0,2800,10,0,320,1200,6600,26445,0
4320354,Sentinela do Sul,0,14476,21,0,1800,59,2476,420,8480,4860,972,21
4320404,Serafina Corrêa,0,0,0,0,60,40,21,140,278,10647,11700,100
4320453,Sério,0,10,0,0,175,38,938,80,792,765,21,0
4320503,Sertão,0,0,0,0,0,122,35,196,950,13500,146250,125
4320552,Sertão Santana,0,9618,16,0,1500,58,3536,210,3900,4680,348,30
4320578,Sete de Setembro,0,0,20,0,900,232,0,135,1500,4440,16643,25
4320602,Severiano de Almeida,0,0,0,0,2000,90,115,7000,3000,4200,14190,20
4320651,Silveira Martins,0,0,30,0,750,108,8,36,750,1140,12600,60
4320677,Sinimbu,0,16,70,0,1890,294,6840,480,4000,20000,3080,80
4320701,Sobradinho,0,0,0,0,150,214,4070,140,2300,6480,8050,90
4320800,Soledade,0,0,0,0,0,215,56,35,1800,4800,126000,189
4320859,Tabaí,0,0,0,0,0,9,0,36,750,120,0,0
4320909,Tapejara,0,0,0,0,330,15,0,150,400,7680,59280,105
4321006,Tapera,0,0,0,0,0,590,0,40,450,8160,50592,28
4321105,Tapes,0,100695,0,0,0,3,13,25,525,275,23625,0
4321204,Taquara,0,7187,595,0,6600,96,2,1425,5400,312,12,350
4321303,Taquari,0,22480,0,0,95,13,312,500,240,3570,400,28
4321329,Taquaruçu do Sul,0,6,20,0,750,129,300,168,1000,8316,7896,28
4321352,Tavares,0,16640,0,0,0,65,0,0,450,600,456,0
4321402,Tenente Portela,0,0,45,0,2625,88,216,120,1350,16800,40500,21
4321436,Terra de Areia,0,680,8350,0,800,5,107,300,825,147,0,320
4321451,Teutônia,0,0,20,0,750,30,0,840,1280,16800,1650,20
4321469,Tio Hugo,0,0,0,0,120,25,0,200,195,270,29200,24
4321477,Tiradentes do Sul,0,0,28,0,4200,84,150,200,4050,12000,14040,40
4321493,Toropi,0,2625,18,0,910,173,1350,228,7000,4340,6387,0
4321501,Torres,0,25560,4600,0,232,60,4,39,840,387,0,960
4321600,Tramandaí,0,1440,0,0,0,0,0,0,100,15,9,0
4321626,Travesseiro,0,0,0,0,1600,7,11,200,750,1620,317,0
4321634,Três Arroios,0,0,0,0,2250,135,57,3850,1232,6060,11520,45
4321667,Três Cachoeiras,0,3360,39200,0,300,43,0,72,1375,215,0,1722
4321709,Três Coroas,0,2,16,0,525,46,2,600,2340,1140,2,44
4321808,Três de Maio,0,18,105,0,7800,70,54,610,2704,29165,85877,108
4321832,Três Forquilhas,0,0,6320,0,1500,47,0,204,1885,264,0,325
4321857,Três Palmeiras,0,0,0,0,420,295,0,1250,576,7500,30600,36
4321907,Três Passos,0,0,10,0,3250,66,794,350,3300,21000,30240,87
4321956,Trindade do Sul,0,0,0,0,4000,480,51,750,1500,15300,39000,30
4322004,Triunfo,0,65700,24,0,0,22,0,1520,14400,7800,2250,30
4322103,Tucunduva,0,0,90,0,1120,18,12,300,1600,36842,33000,50
4322152,Tunas,0,0,0,0,120,89,2349,410,500,5220,17100,105
4322186,Tupanci do Sul,0,0,0,0,50,54,0,20,120,2520,18096,0
4322202,Tupanciretã,0,0,0,0,350,30,76,583,3000,21246,477910,60
4322251,Tupandi,0,2,50,0,600,10,0,9680,300,302,0,0
4322301,Tuparendi,0,12,60,0,3150,31,45,604,2400,18000,42600,108
4322327,Turuçu,0,13122,0,0,0,12,1474,206,0,3780,13613,64
4322343,Ubiretama,0,0,18,0,8000,40,0,56,3348,1800,15300,16
4322350,União da Serra,0,0,3,0,120,10,11,425,175,9360,10800,36
4322376,Unistalda,0,0,0,0,2250,0,4,315,780,2880,23220,0
4322400,Uruguaiana,0,755486,0,0,0,0,0,280,225,0,2748,70
4322509,Vacaria,0,0,0,0,0,10200,0,80,60,68000,187000,880
4322525,Vale Verde,0,7640,0,0,256,7,1530,50,576,2620,18000,0
4322533,Vale do Sol,0,7875,84,0,225,126,11550,320,7000,20160,1800,144
4322541,Vale Real,0,0,0,0,275,11,0,528,513,530,0,295
4322558,Vanini,0,0,0,0,0,15,475,0,215,3600,5600,0
4322608,Venâncio Aires,0,14400,210,0,4500,645,20250,2400,27000,78000,11256,480
4322707,Vera Cruz,0,8400,66,0,2500,270,7200,350,13200,23350,1800,80
4322806,Veranópolis,0,0,100,0,920,36,0,960,126,6840,1260,600
4322855,Vespasiano Corrêa,0,0,0,0,1200,11,168,330,360,10800,6864,0
4322905,Viadutos,0,0,0,0,2600,225,22,1450,500,9000,34800,0
4323002,Viamão,0,147225,0,0,1000,49,0,0,7500,1800,1567,2400
4323101,Vicente Dutra,0,3,58,0,1350,3215,1963,1037,9450,26400,10260,40
4323200,Victor Graeff,0,0,0,0,150,240,0,30,130,14400,56700,13
4323309,Vila Flores,0,0,0,0,0,25,0,96,12,5940,1710,160
4323358,Vila Lângaro,0,0,0,0,80,6,22,72,80,6300,38025,40
4323408,Vila Maria,0,0,0,0,0,56,39,14,363,5960,31200,210
4323457,Vila Nova do Sul,0,2476,0,0,30,47,0,225,350,3528,21600,0
4323507,Vista Alegre,0,4,24,0,724,44,436,75,800,5100,4050,20
4323606,Vista Alegre do Prata,0,0,0,0,88,4,0,30,250,6400,5070,270
4323705,Vista Gaúcha,0,0,30,0,600,34,50,45,1350,8580,9450,23
4323754,Vitória das Missões,0,0,0,0,250,54,0,160,2000,9564,36036,0
4323770,Westfália,0,0,10,0,250,3,0,60,85,1080,204,18
4323804,Xangri-lá,0,864,0,0,0,0,0,0,9,0,0,0
5000203,Água Clara,0,0,1100,0,0,0,0,0,375,0,6500,0
5000252,Alcinópolis,5497,0,0,0,0,0,0,0,200,28620,17640,0
5000609,Amambai,0,0,0,0,70498,0,0,0,1800,210600,273600,0
5000708,Anastácio,0,0,80,0,1250,168,0,0,2550,19720,18000,0
5000807,Anaurilândia,0,0,0,1,0,0,0,0,26000,30750,39000,0
5000856,Angélica,0,0,0,2,3917849,0,0,0,18000,11070,13320,0
5000906,Antônio João,0,0,40,0,0,276,0,0,2550,61200,118800,175
5001003,Aparecida do Taboado,0,0,144,0,1169950,0,0,6600,750,0,196,0
5001102,Aquidauana,0,0,320,0,750,180,0,20,2850,0,0,0
5001243,Aral Moreira,289,0,0,0,0,420,0,0,480,266000,385200,0
5001508,Bandeirantes,0,72,20,0,0,425,0,0,1800,66900,225720,0
5001904,Bataguassu,0,0,0,0,0,0,0,0,450,10274,25810,0
5002001,Batayporã,0,0,0,0,466076,800,0,0,39600,51900,76600,0
5002100,Bela Vista,0,0,40,0,500,300,0,0,5200,88200,99282,0
5002159,Bodoquena,0,1560,28,0,480,18,0,0,1000,9216,11940,0
5002209,Bonito,0,0,30,0,360,3420,0,44,1200,109380,160080,45
5002308,Brasilândia,0,0,0,6,177177,0,0,0,450,3941,11698,0
5002407,Caarapó,0,0,30,0,1617786,3045,0,0,8450,224855,320400,0
5002605,Camapuã,0,0,60,0,120,0,0,0,720,18540,65520,0
5002704,Campo Grande,0,0,600,0,27950,133,0,150,2500,90600,226800,400
5002803,Caracol,0,0,0,0,210,84,0,0,525,5989,7302,0
5002902,Cassilândia,0,0,160,0,0,120,0,0,750,14400,24750,0
5002951,Chapadão do Sul,39527,0,0,0,1960000,656,0,0,750,216000,293700,0
5003108,Corguinho,0,0,0,0,500,0,0,0,960,0,0,0
5003157,Coronel Sapucaia,0,0,0,0,0,24,0,0,4400,30460,49500,60
5003207,Corumbá,0,0,70,0,0,70,0,150,2400,7932,3414,150
5003256,Costa Rica,94251,0,16,0,3808973,567,0,0,750,313524,271560,0
5003306,Coxim,0,0,180,0,400,0,0,0,1200,37962,39600,0
5003454,Deodápolis,0,3420,0,2,313388,18,0,0,14400,18000,36540,0
5003488,Dois Irmãos do Buriti,0,0,1451,0,0,0,0,10500,1200,29040,23222,0
5003504,Douradina,0,6000,0,0,21740,90,0,0,100,39600,45360,0
5003702,Dourados,0,7000,120,0,1999965,600,0,0,4200,562165,612000,200
5003751,Eldorado,0,0,0,10,446810,0,0,0,35000,22000,48198,0
5003801,Fátima do Sul,0,2000,0,0,114821,85,0,0,6250,47604,41040,150
5003900,Figueirão,0,0,50,0,0,0,0,0,150,0,1815,0
5004007,Glória de Dourados,0,0,0,8,83609,0,0,0,8800,4937,5760,0
5004106,Guia Lopes da Laguna,0,0,24,0,400,0,0,0,1200,52650,62678,0
5004304,Iguatemi,0,0,0,3,114567,0,0,0,25500,12400,46200,0
5004403,Inocência,0,0,640,0,0,0,0,240,900,1500,0,0
5004502,Itaporã,0,2300,840,0,28159,0,0,0,360,330480,304200,0
5004601,Itaquiraí,0,0,70,0,321113,75,0,0,111360,100600,142800,0
5004700,Ivinhema,0,0,0,135,4244173,0,0,0,75000,32400,61200,0
5004809,Japorã,0,11,0,8,0,15,0,0,50160,6540,7480,0
5004908,Jaraguari,0,0,100,0,300,147,0,400,4800,18000,59850,150
5005004,Jardim,0,0,0,0,400,0,0,0,1200,34628,43338,0
5005103,Jateí,0,0,0,0,1664980,0,0,0,4600,68160,84000,0
5005152,Juti,0,0,0,0,1054166,1273,0,0,33600,32000,61600,0
5005202,Ladário,0,0,10,0,0,1,0,0,240,0,0,60
5005251,Laguna Carapã,0,0,0,0,667220,600,0,0,420,180000,401400,0
5005400,Maracaju,237,2410,0,0,1956431,2400,0,0,1200,1005000,1083060,0
5005608,Miranda,0,25553,30,0,200,18,0,14,1000,29694,39110,0
5005681,Mundo Novo,0,0,0,3,0,0,0,0,24000,12000,24800,0
5005707,Naviraí,0,0,0,3,472564,1071,0,0,71300,320080,318420,0
5005806,Nioaque,0,0,900,0,5640,180,0,0,1800,4380,6300,0
5006002,Nova Alvorada do Sul,0,0,0,0,5929068,400,0,0,600,66000,107880,0
5006200,Nova Andradina,0,0,0,0,2080620,920,0,0,25000,53700,83100,0
5006259,Novo Horizonte do Sul,0,0,0,8,523024,0,0,0,25000,13800,18150,0
5006275,Paraíso das Águas,0,0,0,0,1187701,0,0,0,600,4800,223200,0
5006309,Paranaíba,0,0,4480,0,444000,0,0,0,8250,750,869,0
5006358,Paranhos,0,0,0,0,0,0,0,0,3000,16000,21600,0
5006408,Pedro Gomes,0,0,300,0,0,0,0,0,1050,9120,31680,0
5006606,Ponta Porã,0,0,0,3,2632986,410,0,40,3000,481500,774000,115
5006903,Porto Murtinho,0,0,0,0,200,84,0,0,420,5172,8176,0
5007109,Ribas do Rio Pardo,0,0,24,0,240,159,0,100,720,9554,46156,0
5007208,Rio Brilhante,0,29250,0,0,7854965,650,0,0,1200,358800,440000,0
5007307,Rio Negro,0,0,50,0,0,0,0,0,750,0,3900,0
5007406,Rio Verde de Mato Grosso,0,0,160,0,0,0,0,0,1500,23400,52800,0
5007505,Rochedo,0,0,30,0,400,79,0,0,720,9919,12600,0
5007554,Santa Rita do Pardo,0,0,0,0,0,0,0,0,2820,0,330,0
5007695,São Gabriel do Oeste,0,0,40,0,0,598,0,0,450,391140,468000,0
5007703,Sete Quedas,0,0,0,3,0,0,0,0,4000,52720,66000,0
5007802,Selvíria,0,0,0,0,53252,0,0,62,300,1368,3296,0
5007901,Sidrolândia,6889,1920,888,25,390402,3168,0,30,5250,777660,787200,400
5007935,Sonora,0,0,0,0,1084405,0,0,0,150,158373,203400,0
5007950,Tacuru,0,0,0,1,0,11,0,0,14180,24000,54000,0
5007976,Taquarussu,0,0,0,0,363369,180,0,0,6600,17600,13800,0
5008008,Terenos,0,0,1600,0,300,238,0,180,4200,36000,73824,520
5008305,Três Lagoas,0,0,12,0,0,0,0,5600,750,0,1068,0
5008404,Vicentina,0,0,0,0,518346,0,0,0,4000,27720,28050,0
5100102,Acorizal,0,0,240,0,800,2,0,0,1000,60,0,0
5100201,Água Boa,0,11707,0,0,1020,390,0,0,4050,125100,528000,0
5100250,Alta Floresta,0,7200,80,120,0,0,0,80,750,57600,66006,60
5100300,Alto Araguaia,2190,0,0,0,444000,0,0,0,1300,72000,99830,0
5100359,Alto Boa Vista,0,6300,0,0,0,0,0,0,10575,28860,73853,0
5100409,Alto Garças,18690,0,0,0,675,1350,0,0,100,220500,306900,0
5100508,Alto Paraguai,0,0,0,0,0,0,0,0,2250,14400,21000,0
5100607,Alto Taquari,15275,0,0,0,2960000,0,0,0,100,222600,164858,0
5100805,Apiacás,0,0,120,1,0,0,0,0,400,0,0,0
5101001,Araguaiana,0,0,0,0,0,0,0,0,450,1800,6200,0
5101209,Araguainha,0,0,0,0,1125,0,0,0,100,306,810,0
5101258,Araputanga,0,0,180,0,225,7,0,0,1440,11208,1468,0
5101308,Arenápolis,0,0,0,0,70000,0,0,0,300,2400,7500,0
5101407,Aripuanã,0,37,1800,454,7800,210,0,56,4500,18360,3600,750
5101605,Barão de Melgaço,0,0,50,0,440,0,0,0,300,51,0,0
5101704,Barra do Bugres,0,1221,3200,0,3502185,0,0,0,4800,2550,3805,0
5101803,Barra do Garças,0,0,0,0,1875,0,0,0,1200,2400,103200,0
5101852,Bom Jesus do Araguaia,11250,0,0,0,0,0,0,0,2200,176050,360137,0
5101902,Brasnorte,16910,8700,49,0,300,8910,0,74,1650,696960,786480,60
5102504,Cáceres,0,5,900,0,143920,0,0,400,2520,11250,32656,120
5102603,Campinápolis,0,1920,360,0,3000,840,0,0,5440,18900,88500,0
5102637,Campo Novo do Parecis,302519,0,0,0,2882355,9888,0,0,260,1345500,1322400,0
5102678,Campo Verde,360750,0,1050,0,1000,4104,0,0,1700,511500,693000,0
5102686,Campos de Júlio,178836,4623,0,0,612960,10421,0,0,0,715210,717360,0
5102694,Canabrava do Norte,0,0,0,0,0,0,0,0,2400,112200,115200,0
5102702,Canarana,300,2520,0,0,2190,1680,0,300,1080,331500,841500,256
5102793,Carlinda,0,1500,360,33,0,0,0,0,300,16800,20904,0
5102850,Castanheira,0,0,630,3,0,4,0,35,2300,370,0,80
5103007,Chapada dos Guimarães,18963,0,120,0,600,0,0,0,7400,120000,95434,71
5103056,Cláudia,0,5400,40,0,0,1032,0,0,1548,339929,313844,0
5103106,Cocalinho,0,1657,0,0,0,0,0,0,900,1862,21900,0
5103205,Colíder,0,3000,88,0,0,0,0,200,550,27000,40000,60
5103254,Colniza,0,300,2080,3915,4000,855,0,210,14400,11325,0,35
5103304,Comodoro,12960,3582,700,0,550,5485,0,160,3200,218400,252000,0
5103353,Confresa,0,2554,0,0,0,0,0,0,5250,122100,136768,0
5103361,Conquista D'Oeste,0,0,0,0,0,12,0,0,195,9663,15114,0
5103379,Cotriguaçu,0,300,480,304,4000,34,0,160,5180,3185,1080,90
5103403,Cuiabá,0,0,560,0,3750,0,0,0,3600,1440,0,0
5103437,Curvelândia,0,0,520,0,354550,0,0,0,1260,54,0,100
5103452,Denise,0,0,48,0,3797201,0,0,36,450,4400,7380,0
5103502,Diamantino,227588,5400,519,0,840000,11580,0,40,2616,952860,1091880,200
5103601,Dom Aquino,77475,0,360,0,0,0,0,0,0,94050,159000,0
5103700,Feliz Natal,0,16500,45,0,0,5250,0,0,450,445500,410400,0
5103809,Figueirópolis D'Oeste,0,0,0,0,0,0,0,0,130,252,0,0
5103858,Gaúcha do Norte,2172,0,0,0,750,9240,0,0,500,153600,579120,0
5103908,General Carneiro,29597,0,0,0,600,3600,0,0,750,144204,206539,0
5103957,Glória D'Oeste,0,0,320,0,127890,0,0,135,120,34,0,0
5104104,Guarantã do Norte,0,16500,4080,2,200,0,0,120,2250,18060,36000,0
5104203,Guiratinga,24630,0,120,0,280,450,0,0,450,154500,227700,0
5104500,Indiavaí,0,0,50,0,0,2,0,0,65,1920,0,0
5104526,Ipiranga do Norte,72385,5250,0,4,0,4530,0,0,250,534300,739200,180
5104542,Itanhangá,0,6000,0,0,300,4500,0,0,1500,180000,296400,0
5104559,Itaúba,0,6600,0,4,300,0,0,0,1800,103400,151680,0
5104609,Itiquira,23730,0,144,0,452400,3120,0,0,40,556800,561600,0
5104807,Jaciara,33585,1050,0,0,665000,0,0,0,0,96300,168606,0
5104906,Jangada,0,0,180,0,24000,0,0,0,1200,708,2244,93
5105002,Jauru,0,0,100,2,0,4,0,80,450,990,0,0
5105101,Juara,0,28050,15,0,75,0,0,0,1500,84600,130200,14
5105150,Juína,0,3600,2518,651,50000,195,0,70,4900,24480,25440,210
5105176,Juruena,0,25,480,6,0,11,0,60,2200,8230,1800,48
5105200,Juscimeira,16980,0,99,0,0,0,0,0,1350,64800,95700,0
5105234,Lambari D'Oeste,0,0,0,0,650580,0,0,0,520,954,2970,0
5105259,Lucas do Rio Verde,99375,8940,75,0,0,16680,0,0,1400,1099380,772800,0
5105309,Luciara,0,1650,0,0,0,0,0,0,600,255,5724,0
5105507,Vila Bela da Santíssima Trindade,0,0,800,14,0,18,0,0,2600,42534,60397,0
5105580,Marcelândia,0,22400,78,13,0,0,0,0,2250,107800,173793,0
5105606,Matupá,0,16500,3800,4,200,0,0,0,9000,81600,117800,48
5105622,Mirassol d'Oeste,0,0,1400,0,246540,0,0,0,492,1254,14738,160
5105903,Nobres,0,2535,360,0,1000,340,0,0,480,88097,117188,15
5106000,Nortelândia,0,900,0,0,0,0,0,0,2250,28800,66000,0
5106109,Nossa Senhora do Livramento,0,150,2800,0,6900,0,0,0,650,4092,6039,0
5106158,Nova Bandeirantes,0,390,300,393,0,5,0,0,750,405,60,0
5106174,Nova Nazaré,0,1560,0,0,765,0,0,0,2040,6120,47520,0
5106182,Nova Lacerda,0,0,640,0,200,1992,0,0,780,26520,56092,0
5106190,Nova Santa Helena,0,7750,0,156,200,0,0,0,2700,32900,44400,40
5106208,Nova Brasilândia,0,2254,1400,0,360,180,0,0,850,8160,33120,0
5106216,Nova Canaã do Norte,0,3000,150,6,0,0,0,0,200,48000,128840,0
